time,kinetic_energy,convective_wavelength_z05_2pi,convective_wavelength_z_weighted_2pi
40.1,4.3373321e-08,0.3108858747254305,0.314646759485726
40.2,4.44849737e-08,0.31087526116880965,0.3146297056641652
40.3,4.562493455e-08,0.3108645671874168,0.314612712789502
40.4,4.679389245e-08,0.31085379340957064,0.3145957833750103
40.5,4.79926023e-08,0.3108429360653598,0.31457890925254933
40.6,4.92218078e-08,0.31083199075655465,0.31456209167875615
40.7,5.0482266e-08,0.31082098512917067,0.3145453507598237
40.8,5.1774774e-08,0.31080988336905135,0.31452866199132934
40.9,5.310015e-08,0.31079869552929346,0.31451203102813974
41.0,5.4459196e-08,0.31078742977803764,0.31449546541007734
41.1,5.5852772e-08,0.31077607417723196,0.3144789575973198
41.2,5.72817405e-08,0.310764621187054,0.31446250067836323
41.3,5.874697e-08,0.310753074577415,0.3144460984231188
41.4,6.0249394e-08,0.3107414337199964,0.31442975145990515
41.5,6.17899405e-08,0.31072970364134644,0.3144134673285445
41.6,6.33695275e-08,0.3107178717750945,0.31439722592284397
41.7,6.4989158e-08,0.31070593372301086,0.3143810341543074
41.8,6.6649849e-08,0.3106938963965994,0.31436489516452737
41.9,6.8352587e-08,0.31068175351267474,0.3143488152366892
42.0,7.0098447e-08,0.3106695019296442,0.31433278054778535
42.1,7.18884835e-08,0.31065713662095973,0.3143167973810009
42.2,7.3723794e-08,0.31064465193175433,0.31430085819651365
42.3,7.56054955e-08,0.3106320528885764,0.31428496299432357
42.4,7.7534735e-08,0.3106193294383294,0.31426910863283797
42.5,7.9512678e-08,0.3106064784394206,0.31425329699701243
42.6,8.1540527e-08,0.31059350177680567,0.31423752683020995
42.7,8.36195445e-08,0.31058039630889195,0.31422178996428957
42.8,8.5750962e-08,0.3105671689471833,0.3142060964523478
42.9,8.79360675e-08,0.3105538002138052,0.3141904318430585
43.0,9.01761915e-08,0.31054029073707623,0.314174794251466
43.1,9.24726775e-08,0.31052664617186315,0.3141591887041186
43.2,9.482688e-08,0.31051285206683976,0.3141436070328753
43.3,9.7240246e-08,0.31049890716536904,0.31412804609614353
43.4,9.97142175e-08,0.31048481335240646,0.3141125065222418
