time,kinetic_energy,lc_w_z05,lc_w_z_weighted,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc
76.9,0.0004583271825,0.106784717,0.117433451,0.6709481648857302,0.7378561338945938
77.0,0.000458544517,0.106858795,0.117437504,0.6714136106869155,0.7378815996446438
77.1,0.0004587663315,0.106932915,0.117439684,0.6718793203818836,0.7378952969886136
77.2,0.00045899282,0.107006936,0.117440129,0.6723444080415063,0.7378980930060752
77.3,0.00045922448,0.107080682,0.117437382,0.6728077678251696,0.7378808330960365
77.4,0.000459461574,0.107154078,0.117431181,0.6732689284939753,0.7378418710639466
77.5,0.0004597042675,0.107227133,0.117423456,0.6737279465965914,0.7377933334574486
77.6,0.000459952718,0.10729988,0.117415037,0.6741850294781327,0.7377404353203475
77.7,0.000460207178,0.107372476,0.117404863,0.6746411635986928,0.7376765101930323
77.8,0.000460467725,0.107445128,0.117393253,0.67509764957763,0.737603562411616
77.9,0.0004607343245,0.107518012,0.117382194,0.6755555932555584,0.7375340766653038
78.0,0.0004610069735,0.10759133,0.117372085,0.6760162638359102,0.7374705599450335
78.1,0.000461285734,0.107665183,0.117362003,0.6764802959204014,0.7374072128707666
78.2,0.000461570635,0.107739588,0.117352302,0.676947796323182,0.7373462596901016
78.3,0.0004618616905,0.107814585,0.117343602,0.6774190163716647,0.7372915959779291
78.4,0.000462159128,0.10789008,0.117335319,0.6778933654464301,0.7372395523540297
78.5,0.0004624631645,0.10796598,0.117326772,0.678370259211245,0.7371858499692092
78.6,0.0004627738915,0.108042195,0.117317884,0.6788491321794318,0.737130005018199
78.7,0.000463091471,0.108118633,0.117308768,0.679329406297942,0.7370727275009388
78.8,0.000463415964,0.108195248,0.117299338,0.6798107925402515,0.7370134770634922
78.9,0.000463747465,0.108272014,0.117289476,0.6802931275435424,0.7369515122899928
79.0,0.000464086078,0.108348938,0.11727931,0.680776455290112,0.7368876374281599
79.1,0.000464431878,0.108426137,0.117269178,0.681261510912641,0.7368239761946276
79.2,0.0004647850685,0.108503646,0.117259287,0.6817485143226151,0.7367618292087543
79.3,0.000465145921,0.108581547,0.117249687,0.6822379807412297,0.7367015106298054
79.4,0.0004655147585,0.108659859,0.117240338,0.6827300295490055,0.7366427691303685
79.5,0.0004658919345,0.108738566,0.117231183,0.6832245602149777,0.7365852465688814
