time,kinetic_energy,two_pi_Lm
1322.6,2.020212135e-05,0.35866486262409314
1322.7,1.99212417e-05,0.3589333286809427
1322.8,1.9642431e-05,0.35920971406455343
1322.9,1.93657048e-05,0.35949426947401913
1323.0,1.90910669e-05,0.3597872506349817
1323.1,1.881852655e-05,0.36008891767131296
1323.2,1.854810095e-05,0.3603995351051143
1323.3,1.82798061e-05,0.36071936934344273
1323.4,1.80136579e-05,0.361048692448222
1323.5,1.77496672e-05,0.3613877783663316
1323.6,1.748785355e-05,0.36173690732783625
1323.7,1.72282335e-05,0.3620963620760747
1323.8,1.69708281e-05,0.3624664297526155
1323.9,1.67156507e-05,0.3628474000123013
1324.0,1.646271945e-05,0.3632395700497972
1324.1,1.621205125e-05,0.36364323957304223
1324.2,1.596366305e-05,0.3640587152014795
1324.3,1.57175697e-05,0.36448630795278164
1324.4,1.54737953e-05,0.3649263370127623
1324.5,1.5232349e-05,0.36537912596546473
1324.6,1.49932556e-05,0.3658450040497991
1324.7,1.47565292e-05,0.3663243099294535
1324.8,1.45221898e-05,0.36681738666634556
1324.9,1.42902508e-05,0.3673245854905341
1325.0,1.40607284e-05,0.3678462683134927
1325.1,1.38336324e-05,0.36838280584315464
1325.2,1.36089807e-05,0.36893457758391224
1325.3,1.338678345e-05,0.36950197749148445
1325.4,1.31670497e-05,0.3700854089463679
1325.5,1.29497922e-05,0.37068528915206705
1325.6,1.273502335e-05,0.3713020472501383
1325.7,1.252275e-05,0.3719361262051459
1325.8,1.231297865e-05,0.37258798657457276
1325.9,1.21057205e-05,0.3732581008539541
1326.0,1.190098075e-05,0.37394695787510673
1326.1,1.169876705e-05,0.374655065947722
1326.2,1.149908355e-05,0.3753829484611361
1326.3,1.13019337e-05,0.3761311495391965
1326.4,1.11073216e-05,0.37690023152698826
1326.5,1.09152514e-05,0.3776907756191523
1326.6,1.072572825e-05,0.3785033812315669
1326.7,1.053875305e-05,0.37933866474471073
1326.8,1.035432855e-05,0.3801972651585294
1326.9,1.017244995e-05,0.3810798384375692
1327.0,9.9931185e-06,0.38198706190920606
1327.1,9.81632845e-06,0.38291963614860186
1327.2,9.64207775e-06,0.3838782805804742
1327.3,9.4703621e-06,0.3848637366206893
1327.4,9.30117385e-06,0.3858767657913064
1327.5,9.13450865e-06,0.3869181522338519
1327.6,8.97035635e-06,0.3879887001960451
1327.7,8.8087089e-06,0.3890892390583465
1327.8,8.64955665e-06,0.3902206183074097
1327.9,8.49288955e-06,0.3913837131909479
1328.0,8.3386952e-06,0.39257941717791184
1328.1,8.18696105e-06,0.393808650754949
1328.2,8.0376754e-06,0.39507235702817406
1328.3,7.8908238e-06,0.3963715017231686
1328.4,7.74639035e-06,0.39770707632657426
1328.5,7.60435695e-06,0.399080095572818
1328.6,7.46470885e-06,0.40049159870074963
1328.7,7.32742845e-06,0.40194264756868625
1328.8,7.1924964e-06,0.4034343260260931
1328.9,7.05989445e-06,0.40496774242685857
1329.0,6.92960525e-06,0.40654402208947105
1329.1,6.8016087e-06,0.4081643123235676
1329.2,6.67588515e-06,0.40982978117329694
1329.3,6.5524149e-06,0.4115416105058154
1329.4,6.43117785e-06,0.41330100103783496
1329.5,6.31215505e-06,0.41510916102589035
1329.6,6.195325e-06,0.41696731003624965
1329.7,6.0806662e-06,0.41887667831659614
1329.8,5.96815675e-06,0.4208385011411609
1329.9,5.8577734e-06,0.4228540232089536
1330.0,5.7494923e-06,0.42492449487385014
1330.1,5.6432887e-06,0.42705117277291216
1330.2,5.53913845e-06,0.42923531731311215
1330.3,5.4370173e-06,0.43147819078637834
1330.4,5.3369e-06,0.43378105359968333
1330.5,5.23876125e-06,0.4361451623900886
1330.6,5.14257565e-06,0.4385717706530629
1330.7,5.04831775e-06,0.4410621243442527
1330.8,4.955961625e-06,0.44361746062284485
1330.9,4.865482e-06,0.44623900219670026
1331.0,4.77685252e-06,0.4489279617205833
1331.1,4.69004696e-06,0.4516855323713836
1331.2,4.60503913e-06,0.4545128891047536
1331.3,4.521803035e-06,0.45741118802679
1331.4,4.44031268e-06,0.46038156011084796
1331.5,4.36054222e-06,0.463425109312586
1331.6,4.28246585e-06,0.46654291068501014
1331.7,4.20605862e-06,0.4697360066085629
1331.8,4.13129515e-06,0.47300539987961926
1331.9,4.05815087e-06,0.4763520511972127
1332.0,3.98660194e-06,0.47977687413648684
1332.1,3.916623505e-06,0.4832807282371918
1332.2,3.8481916e-06,0.4868644177470468
1332.3,3.7812818e-06,0.49052868471023675
1332.4,3.715870165e-06,0.49427420582581905
1332.5,3.651932895e-06,0.49810158427958334
1332.6,3.58944548e-06,0.5020113491157324
1332.7,3.52838391e-06,0.5060039508386529
1332.8,3.468724055e-06,0.5100797563863665
1332.9,3.410441415e-06,0.5142390503871678
1333.0,3.3535119e-06,0.5184820301330756
1333.1,3.297911065e-06,0.5228088024382398
1333.2,3.243614275e-06,0.5272193848955794
1333.3,3.19059763e-06,0.5317137014785521
1333.4,3.138836935e-06,0.5362915781429252
1333.5,3.088308255e-06,0.5409527434550931
1333.6,3.038987695e-06,0.5456968210522559
1333.7,2.99085166e-06,0.550523331527375
1333.8,2.943876665e-06,0.5554316848893497
1333.9,2.89803946e-06,0.5604211799346999
1334.0,2.853316885e-06,0.5654909992210171
1334.1,2.80968591e-06,0.570640208438646
1334.2,2.767123695e-06,0.5758677513841367
1334.3,2.725607645e-06,0.5811724487036067
1334.4,2.685115365e-06,0.5865529922378755
1334.5,2.64562474e-06,0.5920079418808704
1334.6,2.607113805e-06,0.5975357180398051
1334.7,2.569560795e-06,0.6031345984935871
1334.8,2.532944035e-06,0.6088027152512245
1334.9,2.497242e-06,0.6145380507819151
1335.0,2.46243326e-06,0.6203384329884984
1335.1,2.4284966e-06,0.6262015358357735
1335.2,2.39541098e-06,0.6321248718106773
1335.3,2.363155545e-06,0.638105779355914
1335.4,2.33170958e-06,0.6441414448611024
1335.5,2.301052485e-06,0.6502288712468516
1335.6,2.27116376e-06,0.6563648917877664
1335.7,2.24202303e-06,0.6625461701124488
1335.8,2.213610065e-06,0.6687692002034975
1335.9,2.185904795e-06,0.6750303063975076
1336.0,2.15888732e-06,0.6813256496682566
1336.1,2.13253794e-06,0.6876512276267037
1336.2,2.10683716e-06,0.6940028996537315
1336.3,2.08176571e-06,0.7003763492010341
1336.4,2.05730457e-06,0.7067671403397844
1336.5,2.033434965e-06,0.7131706863447084
1336.6,2.010138405e-06,0.7195822999595667
1336.7,1.98739668e-06,0.7259971556980436
1336.8,1.965191905e-06,0.732410346392414
1336.9,1.94350649e-06,0.7388168769103588
1337.0,1.9223232e-06,0.7452116767213351
1337.1,1.90162514e-06,0.751589612462947
1337.2,1.88139578e-06,0.7579455319232424
1337.3,1.86161897e-06,0.7642742451911578
1337.4,1.842278935e-06,0.7705705749220001
1337.5,1.8233603e-06,0.7768293563374465
1337.6,1.804848105e-06,0.7830454560751015
1337.7,1.786727795e-06,0.7892138287371628
1337.8,1.768985235e-06,0.7953294791913119
1337.9,1.75160672e-06,0.8013875379689351
1338.0,1.73457897e-06,0.8073832486987554
1338.1,1.71788915e-06,0.8133120246554982
1338.2,1.70152484e-06,0.8191694173439662
1338.3,1.68547407e-06,0.8249511918972622
1338.4,1.669725295e-06,0.8306533145104192
1338.5,1.65426741e-06,0.8362719712899556
1338.6,1.639089715e-06,0.8418036185193579
1338.7,1.62418196e-06,0.8472449386767846
1338.8,1.60953428e-06,0.8525929283996582
1338.9,1.59513724e-06,0.8578448419359997
1339.0,1.58098179e-06,0.8629982602594659
1339.1,1.56705928e-06,0.8680510596534231
1339.2,1.55336143e-06,0.8730014305605025
1339.3,1.53988034e-06,0.8778479027153425
1339.4,1.52660846e-06,0.8825893200118462
1339.5,1.51353859e-06,0.8872248593527388
1339.6,1.500663865e-06,0.8917540118000102
1339.7,1.48797774e-06,0.8961765951412866
1339.8,1.475474e-06,0.9004927601730153
1339.9,1.4631467e-06,0.9047029467181678
1340.0,1.450990205e-06,0.9088079024757953
1340.1,1.438999155e-06,0.9128086641714744
1340.2,1.42716845e-06,0.9167065512741187
1340.3,1.41549324e-06,0.920503147146426
1340.4,1.40396893e-06,0.9242002676289501
1340.5,1.392591165e-06,0.9277999736064716
1340.6,1.381355795e-06,0.9313045521584425
1340.7,1.370258905e-06,0.9347164600103178
1340.8,1.35929678e-06,0.9380383612326677
1340.9,1.34846591e-06,0.9412730581261393
1341.0,1.337762975e-06,0.944423503787827
1341.1,1.32718485e-06,0.9474927706953457
1341.2,1.316728585e-06,0.9504840381404613
1341.3,1.30639141e-06,0.9534005608131626
1341.4,1.29617071e-06,0.9562456750848479
1341.5,1.28606406e-06,0.9590227487428415
1341.6,1.276069175e-06,0.9617351872735804
1341.7,1.266183935e-06,0.9643864087298714
1341.8,1.256406375e-06,0.9669798311645215
1341.9,1.246734665e-06,0.9695188600639676
1342.0,1.237167135e-06,0.9720068569323486
1342.1,1.227702235e-06,0.9744471644242481
1342.2,1.21833856e-06,0.9768430435128407
1342.3,1.209074835e-06,0.9791977111890035
1342.4,1.19990991e-06,0.981514290195834
1342.5,1.190842745e-06,0.9837958278782064
1342.6,1.181872425e-06,0.9860452898995856
1342.7,1.172998135e-06,0.9882655225429159
1342.8,1.16421917e-06,0.9904592778433617
1342.9,1.155534915e-06,0.9926292010219375
1343.0,1.146944845e-06,0.9947778116359512
1343.1,1.13844851e-06,0.9969075287117464
1343.2,1.130045545e-06,0.9990206330455891
1343.3,1.12173565e-06,1.0011193049027816
1343.4,1.113518565e-06,1.0032055800353625
1343.5,1.1053941e-06,1.0052813936644074
1343.6,1.0973621e-06,1.0073485427809137
1343.7,1.08942243e-06,1.0094087175617288
1343.8,1.08157499e-06,1.011463476236809
1343.9,1.073819695e-06,1.0135142639387753
1344.0,1.06615645e-06,1.0155624189860981
1344.1,1.05858518e-06,1.017609154033541
1344.2,1.051105775e-06,1.0196555812049042
1344.3,1.043718115e-06,1.0217027058098365
1344.4,1.03642206e-06,1.0237514263438365
1344.5,1.02921742e-06,1.0258025344882535
1344.6,1.02210397e-06,1.0278567528093976
1344.7,1.015081435e-06,1.0299146782098727
1344.8,1.00814949e-06,1.0319768447604303
1344.9,1.001307745e-06,1.0340436860008564
1345.0,9.9455575e-07,1.036115566355899
1345.1,9.8789298e-07,1.0381927748520818
1345.2,9.8131885e-07,1.040275512551335
1345.3,9.748327e-07,1.042363930250106
1345.4,9.68433785e-07,1.0444581033466185
1345.5,9.62121305e-07,1.0465580444072426
1345.6,9.55894365e-07,1.0486637220160526
1345.7,9.49752015e-07,1.0507750293588975
1345.8,9.4369322e-07,1.0528918282057012
1345.9,9.37716875e-07,1.0550139174945332
1346.0,9.31821825e-07,1.0571410647475377
1346.1,9.2600683e-07,1.0592729872213755
1346.2,9.20270605e-07,1.0614093707567815
1346.3,9.146118e-07,1.063549857212193
1346.4,9.0902903e-07,1.0656940570301212
1346.5,9.03520855e-07,1.0678415618035209
1346.6,8.9808579e-07,1.0699919128598645
1346.7,8.92722335e-07,1.0721446578098106
1346.8,8.8742894e-07,1.0742992877153485
1346.9,8.82204055e-07,1.0764552873552835
1347.0,8.770461e-07,1.078612135225235
1347.1,8.7195349e-07,1.0807692721217106
1347.2,8.6692463e-07,1.0829261325580328
1347.3,8.6195793e-07,1.0850821321979676
1347.4,8.5705181e-07,1.0872366929884674
1347.5,8.5220469e-07,1.089389205460557
1347.6,8.47415015e-07,1.0915390664284466
1347.7,8.42681245e-07,1.0936856538567914
1347.8,8.38001865e-07,1.0958283582766164
1347.9,8.33375375e-07,1.0979665450862057
1348.0,8.28800325e-07,1.1000995985333988
1348.1,8.24275275e-07,1.1022268902996653
1348.2,8.1979883e-07,1.1043477920664744
1348.3,8.15369625e-07,1.106461688081666
1348.4,8.10986335e-07,1.1085679500267094
1348.5,8.06647675e-07,1.1106659684326297
1348.6,8.0235238e-07,1.1127551338304522
1348.7,7.98099235e-07,1.1148348430343875
1348.8,7.93887065e-07,1.1169045054250164
1348.9,7.89714725e-07,1.1189635303829204
1349.0,7.855811e-07,1.1210113524214218
1349.1,7.81485115e-07,1.1230474060538427
1349.2,7.77425735e-07,1.1250711446430615
1349.3,7.7340195e-07,1.127082034118327
1349.4,7.69412775e-07,1.129079552975259
1349.5,7.65457265e-07,1.131063204842218
1349.6,7.61534505e-07,1.1330324996307504
1349.7,7.57643595e-07,1.1349869786683282
1349.8,7.53783675e-07,1.1369261832824242
1349.9,7.499539e-07,1.1388496987828083
1350.0,7.4615346e-07,1.1407571230456206
1350.1,7.42381565e-07,1.1426480665133723
1350.2,7.3863745e-07,1.1445221836108712
1350.3,7.3492037e-07,1.146379135046111
1350.4,7.3122961e-07,1.1482186129430114
1350.5,7.27564485e-07,1.1500403471246046
1350.6,7.2392432e-07,1.1518440862634778
1350.7,7.20308485e-07,1.153629597881775
1350.8,7.16716355e-07,1.1553966997671221
1350.9,7.1314735e-07,1.1571452159903304
1351.0,7.09600915e-07,1.1588750146045088
1351.1,7.06076525e-07,1.1605860013618776
1351.2,7.0257368e-07,1.1622780882978423
1351.3,6.99091925e-07,1.163951237713291
1351.4,6.95630835e-07,1.165605443325039
1351.5,6.92190015e-07,1.1672407239826414
1351.6,6.8876911e-07,1.168857129951581
1351.7,6.85367805e-07,1.170454742913267
1351.8,6.81985825e-07,1.1720336759650347
1351.9,6.7862293e-07,1.173594073620146
1352.0,6.75278925e-07,1.17513611180779
1352.1,6.7195365e-07,1.176659985306711
1352.2,6.68646995e-07,1.1781659391611357
1352.3,6.6535888e-07,1.1796542246984767
1352.4,6.6208927e-07,1.1811251246620729
1352.5,6.5883817e-07,1.1825789594943747
1352.6,6.5560562e-07,1.1840160622042033
1352.7,6.523917e-07,1.1854367909331216
1352.8,6.4919652e-07,1.186841528955433
1352.9,6.46020225e-07,1.1882306783949974
1353.0,6.4286299e-07,1.1896046602252301
1353.1,6.3972502e-07,1.1909639205522882
1353.2,6.3660654e-07,1.1923089117655137
1353.3,6.33507795e-07,1.1936401051038048
1353.4,6.30429055e-07,1.1949579843724296
1353.5,6.273706e-07,1.1962630522262132
1353.6,6.2433272e-07,1.1975558113199802
1353.7,6.2131572e-07,1.1988367768749255
1353.8,6.1831989e-07,1.2001064641122443
1353.9,6.1534554e-07,1.2013654133858733
1354.0,6.1239296e-07,1.202614146200193
1354.1,6.0946245e-07,1.2038532029091393
1354.2,6.0655428e-07,1.2050831050170931
1354.3,6.03668715e-07,1.2063044054443615
1354.4,6.00806e-07,1.2075176194121395
1354.5,5.97966365e-07,1.2087232872743636
1354.6,5.95150005e-07,1.209921924252229
1354.7,5.92357095e-07,1.2111140581333013
1354.8,5.8958779e-07,1.2123001978555907
1354.9,5.86842205e-07,1.2134808523571068
1355.0,5.84120425e-07,1.2146565180094893
1355.1,5.81422505e-07,1.2158276849011915
1355.2,5.7874847e-07,1.2169948305542972
1355.3,5.76098305e-07,1.2181584199245192
1355.4,5.7347197e-07,1.2193189242507554
1355.5,5.70869385e-07,1.2204767833559769
1355.6,5.68290445e-07,1.2216324307799706
1355.7,5.6573501e-07,1.222786293779337
1355.8,5.6320291e-07,1.2239387870443064
1355.9,5.6069394e-07,1.2250903126987385
1356.0,5.58207885e-07,1.2262412540169372
1356.1,5.55744485e-07,1.2273919879900206
1356.2,5.53303475e-07,1.2285428790427364
1356.3,5.50884565e-07,1.229694285316648
1356.4,5.4848743e-07,1.2308465398205755
1356.5,5.46111755e-07,1.2319999692801558
1356.6,5.43757195e-07,1.2331548941378392
1356.7,5.414234e-07,1.2343116222697055
1356.8,5.3911001e-07,1.2354704301359085
1356.9,5.3681665e-07,1.2366316130461579
1357.0,5.3454296e-07,1.2377954348942362
1357.1,5.32288555e-07,1.238962153290741
1357.2,5.30053065e-07,1.2401320132798994
1357.3,5.2783612e-07,1.2413052536227531
1357.4,5.2563735e-07,1.2424820879476026
1357.5,5.23456385e-07,1.2436627361659334
1357.6,5.21292865e-07,1.2448473993396758
1357.7,5.19146445e-07,1.2460362596812031
1357.8,5.17016765e-07,1.247229505686075
1357.9,5.149035e-07,1.2484272881507386
1358.0,5.1280632e-07,1.249629776721197
1358.1,5.10724905e-07,1.2508371033443422
1358.2,5.0865894e-07,1.2520493999670654
1358.3,5.0660813e-07,1.253266779686702
1358.4,5.04572185e-07,1.2544893556005876
1358.5,5.02550825e-07,1.255717221956502
1358.6,5.00543775e-07,1.2569504478694833
1358.7,4.98550776e-07,1.2581891150209408
1358.8,4.965715755e-07,1.259433261109986
1358.9,4.946059285e-07,1.2606829364021017
1359.0,4.92653599e-07,1.261938172313214
1359.1,4.907143595e-07,1.2631989688433234
1359.2,4.88787991e-07,1.2644653385588
1359.3,4.86874281e-07,1.2657372626100885
1359.4,4.84973026e-07,1.2670147095812618
1359.5,4.830840295e-07,1.2682976480563934
1359.6,4.812071015e-07,1.2695860214868158
1359.7,4.79342062e-07,1.2708797544743053
1359.8,4.774887365e-07,1.272178765337453
1359.9,4.75646959e-07,1.2734829661116642
1360.0,4.73816573e-07,1.274792249982789
1360.1,4.719974275e-07,1.276106491287121
1360.2,4.70189383e-07,1.2774255517945838
1360.3,4.683923065e-07,1.2787492932751006
1360.4,4.66606075e-07,1.280077552365853
1360.5,4.648305755e-07,1.281410159420838
1360.6,4.630657035e-07,1.2827469322276817
1360.7,4.61311365e-07,1.28408768857401
1360.8,4.59567475e-07,1.2854322148315227
1360.9,4.57833959e-07,1.2867802973719193
1361.0,4.561107525e-07,1.2881317225668993
1361.1,4.543978e-07,1.2894862453722358
1361.2,4.526950555e-07,1.2908436395932577
1361.3,4.510024815e-07,1.2922036539025528
1361.4,4.49320049e-07,1.2935660244063378
1361.5,4.476477365e-07,1.2949304934940156
1361.6,4.459855295e-07,1.2962967847054323
1361.7,4.44333418e-07,1.29766462786362
1361.8,4.426913975e-07,1.2990337402252399
1361.9,4.41059466e-07,1.3004038264805822
1362.0,4.394376235e-07,1.3017746038863083
1362.1,4.37825871e-07,1.3031457708495235
1362.2,4.362242075e-07,1.3045170257773329
1362.3,4.346326285e-07,1.3058880607936567
1362.4,4.33051127e-07,1.3072585743056
1362.5,4.314796885e-07,1.3086282521538974
1362.6,4.299182905e-07,1.309996792745654
1362.7,4.28366902e-07,1.3113638693552345
1362.8,4.268254815e-07,1.3127291678233726
1362.9,4.25293975e-07,1.3140923865571743
1363.0,4.23772314e-07,1.3154531988310032
1363.1,4.222604175e-07,1.3168112967687795
1363.2,4.20758188e-07,1.3181663599280524
1363.3,4.19265512e-07,1.319518086715927
1363.4,4.177822605e-07,1.3208661692563237
1363.5,4.163082865e-07,1.3222102933899766
1363.6,4.148434285e-07,1.323550163807177
1363.7,4.133875065e-07,1.3248854851982148
1363.8,4.11940327e-07,1.3262159685365658
1363.9,4.105016805e-07,1.3275413247957064
1364.0,4.090713455e-07,1.3288612775154827
1364.1,4.076490875e-07,1.3301755502357413
1364.2,4.062346625e-07,1.3314838979122554
1364.3,4.048278175e-07,1.3327860566512417
1364.4,4.03428294e-07,1.334081787691659
1364.5,4.020358305e-07,1.335370864838836
1364.6,4.006501625e-07,1.3366530744644722
1364.7,3.99271029e-07,1.337928202940267
1364.8,3.978981715e-07,1.3391960617706615
1364.9,3.965313395e-07,1.3404564813096524
1365.0,3.95170291e-07,1.3417092981944214
1365.1,3.93814798e-07,1.3429543679117069
1365.2,3.92464646e-07,1.3441915710809877
1365.3,3.91119638e-07,1.345420788321743
1365.4,3.897795985e-07,1.3466419442357493
1365.5,3.88444372e-07,1.3478549571415976
1365.6,3.871138275e-07,1.3490597767738053
1365.7,3.857878605e-07,1.3502563717164457
1365.8,3.84466391e-07,1.3514447356863337
1365.9,3.831493695e-07,1.3526248749666547
1366.0,3.81836772e-07,1.3537968084069647
1366.1,3.80528605e-07,1.3549606051223018
1366.2,3.79224902e-07,1.3561163153781484
1366.3,3.77925726e-07,1.3572640397054696
1366.4,3.76631166e-07,1.3584038849184157
1366.5,3.75341336e-07,1.359535982963878
1366.6,3.74056375e-07,1.360660484638304
1366.7,3.727764435e-07,1.3617775470213263
1366.8,3.715017225e-07,1.362887358608504
1366.9,3.702324085e-07,1.3639901267449523
1367.0,3.68968714e-07,1.3650860587757865
1367.1,3.67710861e-07,1.3661753997452335
1367.2,3.66459081e-07,1.3672583884143348
1367.3,3.652136085e-07,1.3683352823936883
1367.4,3.639746805e-07,1.3694063707098179
1367.5,3.627425305e-07,1.3704719235396918
1367.6,3.615173865e-07,1.3715322424762049
1367.7,3.602994685e-07,1.3725876353954372
1367.8,3.59088983e-07,1.3736384101734687
1367.9,3.57886121e-07,1.3746848872527502
1368.0,3.56691056e-07,1.3757273996421027
1368.1,3.5550394e-07,1.3767662740671622
1368.2,3.543249025e-07,1.3778018498199356
1368.3,3.531540485e-07,1.3788344661924294
1368.4,3.519914555e-07,1.3798644687598354
1368.5,3.508371735e-07,1.3808921968141603
1368.6,3.496912255e-07,1.3819179959305956
1368.7,3.48553604e-07,1.3829422116843337
1368.8,3.47424274e-07,1.3839651959337516
1368.9,3.46303173e-07,1.3849872816876703
1369.0,3.451902095e-07,1.3860088145212823
1369.1,3.44085268e-07,1.3870301337265936
1369.2,3.429882085e-07,1.3880515785956111
1369.3,3.418988675e-07,1.3890734695707856
1369.4,3.40817064e-07,1.3900961522273088
1369.5,3.397425975e-07,1.3911199344412606
1369.6,3.386752555e-07,1.3921451492214623
1369.7,3.376148125e-07,1.3931720981608091
1369.8,3.365610355e-07,1.394201095418566
1369.9,3.355136865e-07,1.3952324425876275
1370.0,3.34472525e-07,1.3962664286945181
1370.1,3.33437313e-07,1.3973033427657622
1370.2,3.324078165e-07,1.3983434738278833
1370.3,3.31383809e-07,1.3993870794914793
1370.4,3.303650745e-07,1.4004344299335183
1370.5,3.29351409e-07,1.4014857764814126
1370.6,3.283426255e-07,1.4025413641793896
1370.7,3.273385525e-07,1.4036014192221198
1370.8,3.263390375e-07,1.404666161521089
1370.9,3.25343949e-07,1.4057358109877833
1371.0,3.243531755e-07,1.4068105498345764
1371.1,3.23366628e-07,1.407890560273842
1371.2,3.22384238e-07,1.408976011951584
1371.3,3.21405959e-07,1.4100670556642492
1371.4,3.20431766e-07,1.411163817075544
1371.5,3.194616525e-07,1.4122664218491745
1371.6,3.184956305e-07,1.4133749579497346
1371.7,3.175337295e-07,1.4144895133418194
1371.8,3.165759935e-07,1.4156101320077255
1371.9,3.156224775e-07,1.4167368579297501
1372.0,3.146732485e-07,1.417869703674264
1372.1,3.1372838e-07,1.4190086629580818
1372.2,3.127879495e-07,1.4201537043652768
1372.3,3.11852038e-07,1.4213047713471816
1372.4,3.10920724e-07,1.4224617822223868
1372.5,3.09994084e-07,1.4236246427431132
1372.6,3.090721865e-07,1.4247932272456543
1372.7,3.081550935e-07,1.4259673786503775
1372.8,3.072428535e-07,1.4271469273112796
1372.9,3.063355035e-07,1.428331678449616
1373.0,3.05433065e-07,1.4295214121539013
1373.1,3.045355435e-07,1.4307158896630932
1373.2,3.03642926e-07,1.431914847083409
1373.3,3.02755181e-07,1.4331180079546957
1373.4,3.018722595e-07,1.4343250706840578
1373.5,3.00994092e-07,1.435535727395416
1373.6,3.00120591e-07,1.4367496450799482
1373.7,2.9925165e-07,1.4379664907288339
1373.8,2.98387147e-07,1.4391858999173246
1373.9,2.97526943e-07,1.440407527070229
1374.0,2.966708865e-07,1.4416310014796136
1374.1,2.95818812e-07,1.4428559524375455
1374.2,2.949705465e-07,1.444082021802462
1374.3,2.94125909e-07,1.4453088263000593
1374.4,2.93284714e-07,1.4465360203551458
1374.5,2.924467745e-07,1.4477632395429736
1374.6,2.916119045e-07,1.4489901320051652
1374.7,2.90779922e-07,1.4502163772992702
1374.8,2.899506525e-07,1.4514416486996529
1374.9,2.89123931e-07,1.4526656383302328
1375.0,2.882996045e-07,1.4538880760140416
1375.1,2.87477536e-07,1.4551086915741116
1375.2,2.86657605e-07,1.4563272462494006
1375.3,2.8583971e-07,1.4575435264116083
1375.4,2.850237715e-07,1.4587573498483613
1375.5,2.84209732e-07,1.459968553196841
1375.6,2.833975575e-07,1.461176998226971
1375.7,2.82587238e-07,1.4623825906909713
1375.8,2.817787885e-07,1.4635852614738039
1375.9,2.80972248e-07,1.4647849665931714
1376.0,2.801676795e-07,1.465981687199518
1376.1,2.79365169e-07,1.467175448425585
1376.2,2.785648245e-07,1.4683662942536695
1376.3,2.77766775e-07,1.4695543000819948
1376.4,2.76971166e-07,1.470739572724712
1376.5,2.761781605e-07,1.4719222252791557
1376.6,2.753879345e-07,1.4731024211081445
1376.7,2.74600676e-07,1.4742803298576816
1376.8,2.73816579e-07,1.475456140023326
1376.9,2.730358445e-07,1.4766300589501926
1377.0,2.72258675e-07,1.4778023191161387
1377.1,2.71485271e-07,1.4789731529990195
1377.2,2.707158305e-07,1.480142805643063
1377.3,2.699505425e-07,1.4813115346588661
1377.4,2.691895875e-07,1.4824795976570269
1377.5,2.684331325e-07,1.4836472459649572
1377.6,2.6768133e-07,1.4848147497596254
1377.7,2.669343135e-07,1.4859823540852586
1377.8,2.661921995e-07,1.4871503039860836
1377.9,2.654550815e-07,1.4883188507895129
1378.0,2.647230325e-07,1.4894882018406614
1378.1,2.639961005e-07,1.4906585896173858
1378.2,2.63274312e-07,1.4918301963320597
1378.3,2.625576675e-07,1.493003204197057
1378.4,2.618461455e-07,1.4941777702920105
1378.5,2.611397005e-07,1.4953540391301823
1378.6,2.60438266e-07,1.4965321175257225
1378.7,2.59741754e-07,1.4977121060095961
1378.8,2.59050057e-07,1.4988940674136562
1378.9,2.583630515e-07,1.5000780457201999
1379.0,2.57680597e-07,1.5012640597787832
1379.1,2.570025425e-07,1.502452109589406
1379.2,2.563287245e-07,1.503642151169771
1379.3,2.556589725e-07,1.5048341468207667
1379.4,2.549931115e-07,1.5060280022946133
1379.5,2.54330963e-07,1.5072236296267163
1379.6,2.5367235e-07,1.5084209031533702
1379.7,2.53017097e-07,1.5096196783613123
1379.8,2.523650355e-07,1.51081979817091
1379.9,2.517160025e-07,1.5120210803697898
1380.0,2.51069847e-07,1.5132233364623922
1380.1,2.50426428e-07,1.5144263528204165
1380.2,2.49785619e-07,1.5156299158155626
1380.3,2.491473065e-07,1.5168337992531595
1380.4,2.48511394e-07,1.5180377580889801
1380.5,2.47877801e-07,1.5192415472787972
1380.6,2.47246463e-07,1.5204449280615695
1380.7,2.466173335e-07,1.5216476428266992
1380.8,2.459903805e-07,1.522849440246774
1380.9,2.4536559e-07,1.524050075277567
1381.0,2.44742961e-07,1.5252492903084807
1381.1,2.44122507e-07,1.5264468465784733
1381.2,2.435042535e-07,1.5276424990433177
1381.3,2.42888237e-07,1.5288360152251577
1381.4,2.42274502e-07,1.5300271814956927
1381.5,2.416630995e-07,1.5312157653770666
1381.6,2.410540855e-07,1.5324015658073493
1381.7,2.404475185e-07,1.5335843880077966
1381.8,2.39843457e-07,1.5347640497660342
1381.9,2.392419565e-07,1.5359403688696884
1382.0,2.3864307e-07,1.5371131819559412
1382.1,2.380468425e-07,1.5382823445115306
1382.2,2.37453312e-07,1.5394477183063797
1382.3,2.368625065e-07,1.5406091776767825
1382.4,2.36274443e-07,1.5417666095254032
1382.5,2.356891255e-07,1.5429199133212774
1382.6,2.35106545e-07,1.544068994816625
1382.7,2.345266785e-07,1.5452137848964078
1382.8,2.339494885e-07,1.5463542207287728
1382.9,2.333749225e-07,1.5474902457650521
1383.0,2.32802914e-07,1.5486218223061339
1383.1,2.322333845e-07,1.5497489189360918
1383.2,2.3166624e-07,1.5508715230885548
1383.3,2.31101377e-07,1.551989628480338
1383.4,2.30538681e-07,1.5531032351114413
1383.5,2.299780295e-07,1.5542123681146058
1383.6,2.294192925e-07,1.5553170400562024
1383.7,2.288623355e-07,1.5564173074848986
