Ra,Ek,time,z,inertia,coriolis,viscous,buoyancy,drag,buoyancy_power,viscous_dissipation,drag_dissipation
8000000.0,,,0.15701797621035488,0.002488326554418247,0.0,0.0006500407289929995,0.004023491822732088,0.0,-5.330766798278832e-06,1.126016428839165e-05,0.0
8000000.0,,,0.17238085029390485,0.002729391217985163,0.0,0.0006447964573943138,0.004175554811954292,0.0,-6.45519111501346e-06,1.1385055782191793e-05,0.0
8000000.0,,,0.1880873516242307,0.002982399066355762,0.0,0.0006488838032417859,0.004287253552637543,0.0,-7.604593504848556e-06,1.1560768692813174e-05,0.0
8000000.0,,,0.20412100625036386,0.003249887573485418,0.0,0.0006630551724153368,0.004360747667180277,0.0,-8.74575408888444e-06,1.1764896282828584e-05,0.0
8000000.0,,,0.22046499708270553,0.003528239661844816,0.0,0.0006851509365281991,0.004399620261371413,0.0,-9.848380095127166e-06,1.1997787163447843e-05,0.0
8000000.0,,,0.23710218153183107,0.0038111003140692966,0.0,0.0007114914619112957,0.004408412159087148,0.0,-1.088561335425601e-05,1.2270896968158656e-05,0.0
8000000.0,,,0.25401510948869915,0.004095145404020383,0.0,0.0007415389331198303,0.004391404004317219,0.0,-1.1827425019079976e-05,1.2587636605764457e-05,0.0
8000000.0,,,0.27118604162740667,0.00437997243650402,0.0,0.0007791025254964836,0.004349406852134663,0.0,-1.2584852230113513e-05,1.2944172002899472e-05,0.0
8000000.0,,,0.2885969680112919,0.004665823213541464,0.0,0.0008266247575276028,0.004284426788210389,0.0,-1.3003880339880614e-05,1.3364585349417697e-05,0.0
8000000.0,,,0.306229626982871,0.00496151982305246,0.0,0.0008788597122437101,0.004202210899951722,0.0,-1.281635109731251e-05,1.3937765751503194e-05,0.0
8000000.0,,,0.32406552431779473,0.005284860371867877,0.0,0.0009273364882313012,0.004126996104499551,0.0,-1.1807842190909562e-05,1.4791093289100767e-05,0.0
8000000.0,,,0.3420859526227361,0.005640562036009043,0.0,0.0009728768921783432,0.004096305838838746,0.0,-9.903870539579684e-06,1.5985397001725097e-05,0.0
8000000.0,,,0.3602720109568628,0.0060185643624888745,0.0,0.0010227586952327424,0.004144452758940587,0.0,-7.038116335350236e-06,1.7450572398860617e-05,0.0
8000000.0,,,0.3786046246563139,0.00641934699657715,0.0,0.001083363306539523,0.004300081015717673,0.0,-3.179793595598343e-06,1.903252049299857e-05,0.0
8000000.0,,,0.397064565340888,0.006840936028033638,0.0,0.0011666498694865653,0.0045666136865363215,0.0,1.6262068000098305e-06,2.0576471402969012e-05,0.0
8000000.0,,,0.4156324710819595,0.007266542222040034,0.0,0.001269112245579027,0.0049352422041282,0.0,7.401460016090476e-06,2.2096785089754617e-05,0.0
8000000.0,,,0.43428886671046696,0.007735447020312775,0.0,0.001372586119075934,0.005385729303189373,0.0,1.4140300967001651e-05,2.384232553234483e-05,0.0
8000000.0,,,0.45301418424367706,0.008291589394379933,0.0,0.0014733455325039928,0.005908380034117958,0.0,2.1869546561368806e-05,2.6071785355317405e-05,0.0
8000000.0,,,0.4717887834092959,0.008921589395228358,0.0,0.001585741956623718,0.0064886563285885,0.0,3.0461422374951585e-05,2.8839001620441424e-05,0.0
8000000.0,,,0.49059297224540244,0.009605860413349154,0.0,0.0017019500644266572,0.00711616799739811,0.0,3.989110454244401e-05,3.209644008869868e-05,0.0
8000000.0,,,0.5094070277545975,0.010371654433633653,0.0,0.001808091899364618,0.007781716112836278,0.0,5.018538713685571e-05,3.572059980872375e-05,0.0
8000000.0,,,0.528211216590704,0.011181067467934187,0.0,0.0019162933546462602,0.008480125117389338,0.0,6.12759954121393e-05,3.952660758536206e-05,0.0
8000000.0,,,0.5469858157563228,0.011973268531051913,0.0,0.0020293116320889075,0.009221558285375206,0.0,7.316232674961493e-05,4.357847740453399e-05,0.0
8000000.0,,,0.5657111332895329,0.01275740510249531,0.0,0.0021453744951010043,0.010020880552495783,0.0,8.580953699026237e-05,4.815720677869644e-05,0.0
8000000.0,,,0.5843675289180406,0.013568372062234718,0.0,0.0022680660844605605,0.010896780367225935,0.0,9.909453757549998e-05,5.347154375973555e-05,0.0
8000000.0,,,0.6029354346591118,0.014419678806071331,0.0,0.0024022851805307398,0.011851589275372436,0.0,0.0001126992762906437,5.9480080362740774e-05,0.0
8000000.0,,,0.621395375343686,0.015349433449882526,0.0,0.0025412297237813355,0.012880461294318935,0.0,0.00012647921254574254,6.600174781058641e-05,0.0
8000000.0,,,0.6397279890431371,0.016372983105258025,0.0,0.002701888322138003,0.013953314448410614,0.0,0.00014024627900930732,7.260363905902135e-05,0.0
8000000.0,,,0.6579140473772638,0.01741840160069104,0.0,0.0028952055846928784,0.015048934995904874,0.0,0.0001538765179684999,7.893834861446878e-05,0.0
8000000.0,,,0.6759344756822052,0.018594596063054778,0.0,0.003084888832717056,0.016163210974510688,0.0,0.0001672409465548595,8.530263275968344e-05,0.0
8000000.0,,,0.6937703730171288,0.020010222282126625,0.0,0.003275871020192162,0.017303679463033603,0.0,0.00018034922450999786,9.201541860153936e-05,0.0
8000000.0,,,0.7114030319887079,0.021383512345485522,0.0,0.0035073511686198873,0.018444319847909504,0.0,0.00019292135815114078,9.89783800915949e-05,0.0
8000000.0,,,0.7288139583725932,0.02300394270354776,0.0,0.0037794611025166814,0.01956438335208189,0.0,0.00020510987704541544,0.00010612441273735302,0.0
8000000.0,,,0.7459848905113007,0.025012193672050282,0.0,0.004067295426928118,0.020660051941900626,0.0,0.0002170507908781136,0.0001130498518760654,0.0
8000000.0,,,0.762897818468169,0.026463264051309478,0.0,0.004305673337616452,0.021707800659361013,0.0,0.0002282196726537229,0.00011951439453847156,0.0
8000000.0,,,0.7795350029172945,0.028192065903112396,0.0,0.004555254579516639,0.022713894130693746,0.0,0.00023882300391086424,0.0001252357803284227,0.0
8000000.0,,,0.7958789937496361,0.029676760924016454,0.0,0.0047702888378066315,0.023710897850037597,0.0,0.0002487921250371791,0.00013059538917501787,0.0
8000000.0,,,0.8119126483757694,0.031458340222000135,0.0,0.004954503024785663,0.0247240182875976,0.0,0.000258152630620395,0.0001357287701851456,0.0
8000000.0,,,0.8276191497060952,0.03337778079499025,0.0,0.005098535321975755,0.02577009747802881,0.0,0.000267220288161316,0.0001411690389020378,0.0
8000000.0,,,0.842982023789645,0.03490621450152959,0.0,0.005227292235610845,0.026861101078384908,0.0,0.00027566944398367457,0.0001471753450693244,0.0
8000000.0,,,0.8579851570929806,0.03630315754105508,0.0,0.005379403449266098,0.02802942936753915,0.0,0.00028358796666245377,0.00015410952450759866,0.0
8000000.0,,,0.8726128134010644,0.038149532235410344,0.0,0.005484513098651521,0.029274960671289627,0.0,0.0002902578099084398,0.0001629713156636418,0.0
8000000.0,,,0.8868496503223778,0.0403851984421611,0.0,0.00564493817540013,0.030602091891681803,0.0,0.00029527897393557124,0.00017380116227427636,0.0
8000000.0,,,0.9006807353809696,0.042227217778653084,0.0,0.005767998146311171,0.03199146012070487,0.0,0.00029755883939370744,0.0001871899238491799,0.0
8000000.0,,,0.9140915616785621,0.04400230300101158,0.0,0.00587582356799371,0.03338150532209892,0.0,0.00029599635887533416,0.00020371304323504925,0.0
8000000.0,,,0.927068063110284,0.04634735526365329,0.0,0.00609884038092451,0.0346645649861423,0.0,0.00028871244651183033,0.00022384590059601836,0.0
8000000.0,,,0.9395966291180717,0.0493884689910568,0.0,0.006275477322944992,0.03565353880305544,0.0,0.00027398616483999787,0.00024819200831505876,0.0
8000000.0,,,0.9516641189662659,0.052480550046212875,0.0,0.0063075855456540784,0.03597498107225631,0.0,0.00024840799999570746,0.00027377249710587874,0.0
8000000.0,,,0.9632578755244279,0.05453103272106362,0.0,0.006245668065853251,0.03495684835520887,0.0,0.00020796611450961974,0.00028994153452861836,0.0
8000000.0,,,0.9743657385429216,0.05506920381689894,0.0,0.006707754677867705,0.031368085660295454,0.0,0.00014875529378314542,0.0002748361318091731,0.0
8000000.0,,,0.9849760574073374,0.05320172336566398,0.0,0.00877899268973314,0.02309525419136496,0.0,7.252996360563987e-05,0.00020718764281942826,0.0
8000000.0,,,0.995077703358376,0.050825647701412235,0.0,0.011132732860073524,0.008720694078917056,0.0,9.66627613261818e-06,0.00014664173666016186,0.0
8000000.0,0.0004999999999999675,,0.004922296641623997,0.0001637598009665285,0.0007163111844897976,0.0024878855477518543,9.089864907277099e-06,0.0,-2.4316425647125197e-10,1.0926717519511188e-05,0.0
8000000.0,0.0004999999999999675,,0.01502394259266257,0.0007978634201333822,0.0016399157690568558,0.0020627136485968857,2.778165016351098e-05,0.0,-2.9484526458919664e-09,5.287925116998827e-06,0.0
8000000.0,0.0004999999999999675,,0.025634261457078256,0.0014461080475518398,0.0022195187050760234,0.0015015495385755056,4.747104490325782e-05,0.0,-1.0459032480821103e-08,2.73455780849288e-06,0.0
8000000.0,0.0004999999999999675,,0.0367421244755721,0.0018993904092592768,0.002559405821681549,0.0009963070416926572,6.797886661404186e-05,0.0,-2.320039142767234e-08,1.6723705181559524e-06,0.0
8000000.0,0.0004999999999999675,,0.04833588103373401,0.0021589728431744104,0.0027365224441137067,0.0007030315491333034,8.907963236755783e-05,0.0,-4.0341758909619206e-08,1.1418647074356547e-06,0.0
8000000.0,0.0004999999999999675,,0.06040337088192818,0.0022878376832476516,0.002807827179034114,0.000510361106942593,0.0001105616516930139,0.0,-6.059949830144241e-08,8.50472666393658e-07,0.0
8000000.0,0.0004999999999999675,,0.07293193688971603,0.002335737271669434,0.002817609494888844,0.0003636647086311604,0.00013222222467726975,0.0,-8.287433860349032e-08,6.945125499552383e-07,0.0
8000000.0,0.0004999999999999675,,0.08590843832143788,0.0023384348900229155,0.0028002305832840724,0.00024986953307796193,0.00015387134580665483,0.0,-1.0660266844571934e-07,6.183891975834285e-07,0.0
8000000.0,0.0004999999999999675,,0.09931926461903035,0.002326957850503871,0.002779819291774282,0.00017360883468256396,0.00017534295136872012,0.0,-1.3177785702489463e-07,5.87774373934259e-07,0.0
8000000.0,0.0004999999999999675,,0.11315034967762214,0.0023250862397834133,0.0027698682832621364,0.0001413506409721147,0.0001965217506113624,0.0,-1.587589301723689e-07,5.839941333255028e-07,0.0
8000000.0,0.0004999999999999675,,0.1273871865989355,0.0023459037690155555,0.0027747639684270638,0.0001437362640339635,0.00021735494111433388,0.0,-1.880279347169549e-07,5.977733743256814e-07,0.0
8000000.0,0.0004999999999999675,,0.14201484290701943,0.0023930716492311893,0.002793122104713624,0.00015950844646393707,0.00023783930908082145,0.0,-2.2001308326971963e-07,6.237771734624993e-07,0.0
8000000.0,0.0004999999999999675,,0.15701797621035488,0.0024646239072778934,0.0028213412288191323,0.00017630585343532198,0.0002579931355545551,0.0,-2.550119697597286e-07,6.582875876476314e-07,0.0
8000000.0,0.0004999999999999675,,0.17238085029390485,0.002556692464098071,0.0028560332546794013,0.00019062354239695987,0.0002778359646058934,0.0,-2.9321888525952497e-07,6.989535738654611e-07,0.0
8000000.0,0.0004999999999999675,,0.1880873516242307,0.002666061214624084,0.002895044086455985,0.00020241612173602046,0.0002973236401489034,0.0,-3.345891543041503e-07,7.448781899409019e-07,0.0
8000000.0,0.0004999999999999675,,0.20412100625036386,0.0027913943986356492,0.002937539453676848,0.00021264968788652075,0.0003166308808759505,0.0,-3.7999312191826577e-07,7.964357002375728e-07,0.0
8000000.0,0.0004999999999999675,,0.22046499708270553,0.00293418032377597,0.0029835814723134504,0.00022229719862377838,0.00033474334926205073,0.0,-4.254585525591076e-07,8.548805615314706e-07,0.0
8000000.0,0.0004999999999999675,,0.23710218153183107,0.003098361814539498,0.003033852756264165,0.0002329062555417458,0.0003555338291194258,0.0,-4.878677847500672e-07,9.223369801774779e-07,0.0
8000000.0,0.0004999999999999675,,0.25401510948869915,0.003284191883189192,0.0030893796599308584,0.00024680535487204305,0.0003678050213265928,0.0,-5.001126307609136e-07,1.0015195651297142e-06,0.0
8000000.0,0.0004999999999999675,,0.27118604162740667,0.0034872291760919298,0.003150876423764726,0.000265593323779445,0.0003806114460794268,0.0,-4.287376465019893e-07,1.0946717734502144e-06,0.0
8000000.0,0.0004999999999999675,,0.2885969680112919,0.003702997139802311,0.003218292448650092,0.00028939144089590194,0.0004059029122585845,0.0,-2.446532670881637e-07,1.2028700031584677e-06,0.0
8000000.0,0.0004999999999999675,,0.306229626982871,0.003925915381821124,0.0032906538062031274,0.00031726810425299095,0.00047274167176612547,0.0,8.566316615133869e-08,1.3258702696224901e-06,0.0
8000000.0,0.0004999999999999675,,0.32406552431779473,0.004149181426352058,0.0033662094841550856,0.0003478425992202733,0.0005789162174064058,0.0,5.271647257808382e-07,1.4624656209534616e-06,0.0
8000000.0,0.0004999999999999675,,0.3420859526227361,0.004366000094567664,0.0034427613201623293,0.00037996148837553446,0.0007230083146638368,0.0,1.0987179532952367e-06,1.6109704335611474e-06,0.0
8000000.0,0.0004999999999999675,,0.3602720109568628,0.0045703958156531645,0.003518040975189135,0.0004129900722551105,0.0008889073234523716,0.0,1.768516635320635e-06,1.7696849737951551e-06,0.0
8000000.0,0.0004999999999999675,,0.3786046246563139,0.00475786930030937,0.0035900143354128415,0.00044663301935482134,0.0010763269122768082,0.0,2.562238969755158e-06,1.9372812040508026e-06,0.0
8000000.0,0.0004999999999999675,,0.397064565340888,0.0049259904470545,0.0036570167394119296,0.0004807764517668568,0.0012725585790415962,0.0,3.4574955087994942e-06,2.112858172662921e-06,0.0
8000000.0,0.0004999999999999675,,0.4156324710819595,0.005074491555097656,0.0037177159573062155,0.0005154743879633728,0.001476284348356816,0.0,4.477529291556827e-06,2.295772438704126e-06,0.0
8000000.0,0.0004999999999999675,,0.43428886671046696,0.00520485370836817,0.0037709679334194104,0.0005509473556392372,0.0016825435398885762,0.0,5.606047903047548e-06,2.4854812486990083e-06,0.0
8000000.0,0.0004999999999999675,,0.45301418424367706,0.005319761735332665,0.003815685962311354,0.0005876153482663438,0.0019057844681699889,0.0,6.899193960428203e-06,2.6814218047762402e-06,0.0
8000000.0,0.0004999999999999675,,0.4717887834092959,0.0054223051686717386,0.003850739666309208,0.0006260197998474855,0.0021335613278588702,0.0,8.31198298668682e-06,2.8829844896731965e-06,0.0
8000000.0,0.0004999999999999675,,0.49059297224540244,0.00551475027238089,0.0038749527316480226,0.000666562488615308,0.0023637089916622336,0.0,9.826492266011213e-06,3.0895506984857566e-06,0.0
8000000.0,0.0004999999999999675,,0.5094070277545975,0.005597577382814546,0.003887314825474897,0.0007091016229216243,0.0026021970121676567,0.0,1.145643089054037e-05,3.3004398375816386e-06,0.0
8000000.0,0.0004999999999999675,,0.528211216590704,0.005671107621107044,0.003887340725264216,0.0007526323389327568,0.002844256743614447,0.0,1.31767087286685e-05,3.514804091086162e-06,0.0
8000000.0,0.0004999999999999675,,0.5469858157563228,0.005736969378069125,0.003875277537865405,0.0007956073328116229,0.003087012608705629,0.0,1.4967290431937812e-05,3.731844600925329e-06,0.0
8000000.0,0.0004999999999999675,,0.5657111332895329,0.005797200834143084,0.0038520672386002605,0.0008370210802442156,0.0033242957316673835,0.0,1.67943968517088e-05,3.951226516136749e-06,0.0
8000000.0,0.0004999999999999675,,0.5843675289180406,0.005854371817737885,0.003819280689802125,0.0008772884760896726,0.003549460233269226,0.0,1.8617585547857754e-05,4.17312984067661e-06,0.0
8000000.0,0.0004999999999999675,,0.6029354346591118,0.005910740468652486,0.0037791547314909987,0.0009179996476873059,0.0037703798217412795,0.0,2.0485673174599832e-05,4.397996668269406e-06,0.0
8000000.0,0.0004999999999999675,,0.621395375343686,0.005966011243667637,0.00373467777963279,0.0009606235504015572,0.003981275651187799,0.0,2.2361323470267632e-05,4.626397002700213e-06,0.0
8000000.0,0.0004999999999999675,,0.6397279890431371,0.0060163430607153515,0.0036895636898903526,0.0010050004377468017,0.0041727004367695,0.0,2.4183625583669345e-05,4.858917024034914e-06,0.0
8000000.0,0.0004999999999999675,,0.6579140473772638,0.006056778407771869,0.0036479864806085744,0.0010493101816283637,0.004346031058617795,0.0,2.5929275342568785e-05,5.095645655675509e-06,0.0
8000000.0,0.0004999999999999675,,0.6759344756822052,0.006086253704925635,0.003613870646881253,0.001092126446535887,0.0045057433093747285,0.0,2.761520415028871e-05,5.335967823233896e-06,0.0
8000000.0,0.0004999999999999675,,0.6937703730171288,0.006109798687555633,0.0035903076584119682,0.001133115102412472,0.00465110048386436,0.0,2.9219399006084716e-05,5.581266078133417e-06,0.0
8000000.0,0.0004999999999999675,,0.7114030319887079,0.006132916782383491,0.003580125068731441,0.0011719050736200651,0.004779665199977894,0.0,3.071092389953188e-05,5.8335548472656445e-06,0.0
8000000.0,0.0004999999999999675,,0.7288139583725932,0.00615327965107348,0.003585933440948949,0.0012091025278312018,0.004891537082927308,0.0,3.208231133748193e-05,6.089319530394849e-06,0.0
8000000.0,0.0004999999999999675,,0.7459848905113007,0.0061607916687320295,0.003607159535442216,0.0012454627179799942,0.004992898398921693,0.0,3.3374951431347914e-05,6.35352443234674e-06,0.0
8000000.0,0.0004999999999999675,,0.762897818468169,0.006145031735181154,0.0036387801869000487,0.0012840566983592472,0.005084577233976881,0.0,3.4578120301445204e-05,6.657697088280897e-06,0.0
8000000.0,0.0004999999999999675,,0.7795350029172945,0.0061032071469586694,0.0036758440610012307,0.0013306697577282357,0.005174459329588703,0.0,3.572498660073742e-05,7.068101422747204e-06,0.0
8000000.0,0.0004999999999999675,,0.7958789937496361,0.006051719303544439,0.003722349691020751,0.0013893544884146737,0.005258354418900049,0.0,3.675064735642388e-05,7.686975681897538e-06,0.0
8000000.0,0.0004999999999999675,,0.8119126483757694,0.005979347509341201,0.003802964857119266,0.0014660601109261547,0.005348504496149216,0.0,3.7719988260456755e-05,8.626319174864402e-06,0.0
8000000.0,0.0004999999999999675,,0.8276191497060952,0.005916064042152355,0.003961806337051328,0.0015532298950480586,0.005454651233625954,0.0,3.868482664412542e-05,1.0003844513279688e-05,0.0
8000000.0,0.0004999999999999675,,0.842982023789645,0.005946156620194031,0.004247331475185774,0.0016495245047584287,0.005569144140581498,0.0,3.953570700861373e-05,1.1890848706170092e-05,0.0
8000000.0,0.0004999999999999675,,0.8579851570929806,0.0061009663022807015,0.004692643728820722,0.001772331100638026,0.005710339694685182,0.0,4.036005684562003e-05,1.4253793522301974e-05,0.0
8000000.0,0.0004999999999999675,,0.8726128134010644,0.006505670426273887,0.005291112293881295,0.0019334712262838289,0.0058973820892653074,0.0,4.122154509102598e-05,1.6932308448034167e-05,0.0
8000000.0,0.0004999999999999675,,0.8868496503223778,0.007251371794934482,0.005991356235680822,0.0021664395110662055,0.006140755696382779,0.0,4.206917338961301e-05,1.967172969987713e-05,0.0
8000000.0,0.0004999999999999675,,0.9006807353809696,0.008499179428785766,0.006710293909041149,0.0024770938738298068,0.006462178931344958,0.0,4.291662670072904e-05,2.2522562054989924e-05,0.0
8000000.0,0.0004999999999999675,,0.9140915616785621,0.010339802569931257,0.007375061898652094,0.0028252940466269904,0.006897371054901646,0.0,4.379685236069915e-05,2.6398474355816336e-05,0.0
8000000.0,0.0004999999999999675,,0.927068063110284,0.012954773220589268,0.007988206667879355,0.0031371477340931208,0.007484014947994643,0.0,4.463443111798219e-05,3.322785438674864e-05,0.0
8000000.0,0.0004999999999999675,,0.9395966291180717,0.01650369772432423,0.008689069410750733,0.003386160643062661,0.008242469020460398,0.0,4.515520365919648e-05,4.5239513482280755e-05,0.0
8000000.0,0.0004999999999999675,,0.9516641189662659,0.020883312648594016,0.009745182199854997,0.0035463004276682073,0.009167766360980729,0.0,4.4940895027538506e-05,6.398873298650657e-05,0.0
8000000.0,0.0004999999999999675,,0.9632578755244279,0.02559485748583589,0.011422358784646841,0.00343854541890646,0.01012383576472695,0.0,4.279933147906172e-05,8.80462490848011e-05,0.0
8000000.0,0.0004999999999999675,,0.9743657385429216,0.029562779066350246,0.013764714808380344,0.0032475065335372615,0.010714523043948829,0.0,3.6694186376777535e-05,0.0001061641635652069,0.0
8000000.0,0.0004999999999999675,,0.9849760574073374,0.030235042013679533,0.016361439585301247,0.004872460912337734,0.00961838311490531,0.0,2.261487799819562e-05,9.160359698426986e-05,0.0
8000000.0,0.0004999999999999675,,0.995077703358376,0.02816112906793662,0.018190876686903636,0.007016554962832264,0.004187926098858819,0.0,3.5564798118158785e-06,6.623318316478227e-05,0.0
8000000.0,0.0007000000000004278,,0.004922296641623997,5.119132335572001e-07,0.00011565926876711224,0.0004474605935789927,2.2676821823920413e-05,0.0,-3.9895086773863884e-11,7.032716546468482e-07,0.0
8000000.0,0.0007000000000004278,,0.01502394259266257,3.3001843997468277e-06,0.00029662311831066274,0.00039253091775090987,6.915897865447624e-05,0.0,-5.05922518612034e-10,4.252748470093465e-07,0.0
8000000.0,0.0007000000000004278,,0.025634261457078256,7.3103445802788895e-06,0.0004370669797402341,0.00031806332629020633,0.0001177623012874173,0.0,-1.8495380804386112e-09,2.5393155263339034e-07,0.0
8000000.0,0.0007000000000004278,,0.0367421244755721,1.1427006876640393e-05,0.0005410006672775153,0.0002384954091060586,0.0001681806266911442,0.0,-4.146418589477141e-09,1.5332048620882985e-07,0.0
8000000.0,0.0007000000000004278,,0.04833588103373401,1.5011978676171802e-05,0.0006134430972983356,0.00017782039202843988,0.00022004396069943516,0.0,-7.13264247297141e-09,9.49054176982283e-08,0.0
8000000.0,0.0007000000000004278,,0.06040337088192818,1.780132305508663e-05,0.000660084551302022,0.00013198797020925505,0.0002729551848757354,0.0,-1.0350771917796772e-08,6.128481957542572e-08,0.0
8000000.0,0.0007000000000004278,,0.07293193688971603,1.978781238141795e-05,0.0006869833989187871,9.738514305404808e-05,0.0003265255240564685,0.0,-1.3321054504940263e-08,4.223570177685324e-08,0.0
8000000.0,0.0007000000000004278,,0.08590843832143788,2.1114799708954834e-05,0.0007002111374500242,7.10863819972699e-05,0.00038039359388918336,0.0,-1.5679318176076094e-08,3.1855461869908866e-08,0.0
8000000.0,0.0007000000000004278,,0.09931926461903035,2.1995672317320873e-05,0.0007054415614470266,5.093307972195361e-05,0.00043423854735723206,0.0,-1.724499070327442e-08,2.671844211365344e-08,0.0
8000000.0,0.0007000000000004278,,0.11315034967762214,2.265634863370192e-05,0.0007075213665923315,3.549400754152712e-05,0.0004877797700043121,0.0,-1.8015076216659673e-08,2.478489305438616e-08,0.0
8000000.0,0.0007000000000004278,,0.1273871865989355,2.329519581030438e-05,0.0007101075332655329,2.4019758630491117e-05,0.0005407684881999969,0.0,-1.8108117980875178e-08,2.4795824354076715e-08,0.0
8000000.0,0.0007000000000004278,,0.14201484290701943,2.4058028029332638e-05,0.0007154832055804704,1.6509425586178892e-05,0.000592976185974141,0.0,-1.769283333156598e-08,2.5952201298196008e-08,0.0
8000000.0,0.0007000000000004278,,0.15701797621035488,2.5027895624550878e-05,0.0007246280631478761,1.3524769542188502e-05,0.0006441841528958478,0.0,-1.6929897489181866e-08,2.7746846607612273e-08,0.0
8000000.0,0.0007000000000004278,,0.17238085029390485,2.6228900432316305e-05,0.0007375204652636813,1.4386724033258508e-05,0.0006941767325881242,0.0,-1.5940356914630733e-08,2.987065810772616e-08,0.0
8000000.0,0.0007000000000004278,,0.1880873516242307,2.7640761743210846e-05,0.0007535514556447724,1.6811359425459792e-05,0.0007427388646626738,0.0,-1.4799700177883696e-08,3.215118061174623e-08,0.0
8000000.0,0.0007000000000004278,,0.20412100625036386,2.9218010956293873e-05,0.0007719066829308008,1.933394602587835e-05,0.000789657076791428,0.0,-1.3548268031500829e-08,3.450523970209835e-08,0.0
8000000.0,0.0007000000000004278,,0.22046499708270553,3.090722933541596e-05,0.0007918250769958239,2.150287105257883e-05,0.0008347224845931179,0.0,-1.2207185376433672e-08,3.690085098695828e-08,0.0
8000000.0,0.0007000000000004278,,0.23710218153183107,3.265828141189353e-05,0.0008127185111349394,2.327824497614875e-05,0.0008777344597785302,0.0,-1.0791993367746146e-08,3.9328987117789626e-08,0.0
8000000.0,0.0007000000000004278,,0.25401510948869915,3.442898867003347e-05,0.0008341869507928714,2.474751054194214e-05,0.0009185040876581386,0.0,-9.32056299066613e-09,4.178585654308605e-08,0.0
8000000.0,0.0007000000000004278,,0.27118604162740667,3.618505554994926e-05,0.0008559781218961967,2.6017008727180784e-05,0.0009568570270275619,0.0,-7.815438492720612e-09,4.426438372337113e-08,0.0
8000000.0,0.0007000000000004278,,0.2885969680112919,3.789775096976949e-05,0.0008779321142062743,2.717005620686696e-05,0.0009926357207861638,0.0,-6.302582139203751e-09,4.675201395753609e-08,0.0
8000000.0,0.0007000000000004278,,0.306229626982871,3.954137414389048e-05,0.0008999347942805912,2.8255542812614088e-05,0.0010257010450711466,0.0,-4.80873477460356e-09,4.9231727725606085e-08,0.0
8000000.0,0.0007000000000004278,,0.32406552431779473,4.1091615189309234e-05,0.0009218888709815314,2.9292251416864073e-05,0.0010559334825293886,0.0,-3.358948021637538e-09,5.1683960250966745e-08,0.0
8000000.0,0.0007000000000004278,,0.3420859526227361,4.2525079685510743e-05,0.000943701652148894,3.0279432184914785e-05,0.0010832338432269324,0.0,-1.9749748322237626e-09,5.408825276374096e-08,0.0
8000000.0,0.0007000000000004278,,0.3602720109568628,4.3819724905943346e-05,0.0009652841357960128,3.120727623374326e-05,0.0011075234983526768,0.0,-6.745543154285542e-10,5.6424345186107806e-08,0.0
8000000.0,0.0007000000000004278,,0.3786046246563139,4.495577340318991e-05,0.0009865555903487903,3.2064223740783384e-05,0.0011287440675484314,0.0,5.286795910413327e-10,5.8672860911970484e-08,0.0
8000000.0,0.0007000000000004278,,0.397064565340888,4.591672055370661e-05,0.001007449288207241,3.284069465226061e-05,0.0011468565128985252,0.0,1.624971713468201e-09,6.081581933655957e-08,0.0
8000000.0,0.0007000000000004278,,0.4156324710819595,4.669020068207301e-05,0.001027917027878613,3.3530204624250276e-05,0.001161839629840129,0.0,2.6081121572549e-09,6.283712392438158e-08,0.0
8000000.0,0.0007000000000004278,,0.43428886671046696,4.726862003197231e-05,0.0010479316453587768,3.412910319569714e-05,0.0011736879736055337,0.0,3.4750930712575797e-09,6.472306056098225e-08,0.0
8000000.0,0.0007000000000004278,,0.45301418424367706,4.7649557432337184e-05,0.001067487613230247,3.463587554815384e-05,0.0011824093086876526,0.0,4.225776871801832e-09,6.646277162289605e-08,0.0
8000000.0,0.0007000000000004278,,0.4717887834092959,4.7835971719309095e-05,0.0010866001593283728,3.505052423518864e-05,0.0011880217118212459,0.0,4.862565482004553e-09,6.804865239364024e-08,0.0
8000000.0,0.0007000000000004278,,0.49059297224540244,4.783625633108786e-05,0.0011053033356954961,3.537421517157901e-05,0.0011905504925871448,0.0,5.390057202125428e-09,6.94766274495685e-08,0.0
8000000.0,0.0007000000000004278,,0.5094070277545975,4.766416587126073e-05,0.0011236473390005396,3.5609186276165395e-05,0.0011900251180177502,0.0,5.8146852489157234e-09,7.074628358540829e-08,0.0
8000000.0,0.0007000000000004278,,0.528211216590704,4.7338620235949676e-05,0.0011416952521202401,3.57588471805118e-05,0.0011864763374696446,0.0,6.144338402472812e-09,7.186085069067324e-08,0.0
8000000.0,0.0007000000000004278,,0.5469858157563228,4.688337512930132e-05,0.0011595192949609599,3.5827992763354835e-05,0.0011799337013480725,0.0,6.387966075261624e-09,7.282703028580715e-08,0.0
8000000.0,0.0007000000000004278,,0.5657111332895329,4.6326534985116574e-05,0.0011771966460981027,3.582307014367668e-05,0.0011704236527451419,0.0,6.555168853047495e-09,7.365467585380673e-08,0.0
8000000.0,0.0007000000000004278,,0.5843675289180406,4.569987594690486e-05,0.0011948049111063003,3.575245465150731e-05,0.0011579683461845937,0.0,6.655774167774093e-09,7.435633326573411e-08,0.0
