time,kinetic_energy,lc_w_z05,lc_w_z_weighted,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc
540.4,7.4571564e-08,0.0399388691,0.040028647,0.2509433155144888,0.2515074066966782
540.5,7.46874705e-08,0.0399388533,0.0400286979,0.2509432162401609,0.2515077265108104
540.6,7.4803623e-08,0.0399388382,0.0400287493,0.25094312136406277,0.25150804946653516
540.7,7.49200215e-08,0.0399388229,0.0400288004,0.25094302523132755,0.25150837053730435
540.8,7.50366535e-08,0.0399388076,0.0400288516,0.2509429290985924,0.25150869223639205
540.9,7.5153519e-08,0.0399387925,0.0400289035,0.25094283422249425,0.2515090183337095
541.0,7.5270646e-08,0.0399387773,0.0400289549,0.2509427387180776,0.2515093412894343
541.1,7.53880395e-08,0.0399387624,0.0400290061,0.2509426450986165,0.251509662988522
541.2,7.5505679e-08,0.039938748,0.0400290579,0.2509425546207481,0.2515099884575209
541.3,7.5623549e-08,0.039938733,0.0400291096,0.25094246037296847,0.25151031329820134
541.4,7.5741684e-08,0.0399387187,0.0400291617,0.2509423705234186,0.25151064065215584
541.5,7.58600635e-08,0.0399387048,0.0400292144,0.25094228318714284,0.2515109717760215
541.6,7.5978701e-08,0.0399386904,0.0400292666,0.25094219270927437,0.25151129975829456
541.7,7.60975725e-08,0.0399386764,0.0400293196,0.2509421047446801,0.25151163276711586
541.8,7.62167155e-08,0.0399386624,0.0400293722,0.25094201678008576,0.251511963262663
541.9,7.63361055e-08,0.039938648,0.0400294244,0.25094192630221734,0.251512291244936
542.0,7.64557465e-08,0.0399386344,0.0400294775,0.25094184085089716,0.2515126248820758
542.1,7.65756305e-08,0.0399386207,0.0400295307,0.25094175477125846,0.2515129591475342
542.2,7.66957885e-08,0.0399386074,0.040029584,0.2509416712048939,0.25151329404131106
542.3,7.6816199e-08,0.0399385933,0.0400296366,0.2509415826119811,0.2515136245368582
542.4,7.6936875e-08,0.03993858,0.0400296903,0.25094149904561647,0.2515139619439092
542.5,7.7057796e-08,0.0399385665,0.0400297439,0.25094141422261484,0.25151429872264164
542.6,7.7178995e-08,0.0399385531,0.0400297976,0.25094133002793173,0.25151463612969266
542.7,7.7300447e-08,0.0399385396,0.0400298512,0.2509412452049301,0.2515149729084251
542.8,7.7422154e-08,0.0399385266,0.0400299053,0.2509411635235211,0.2515153128287503
542.9,7.75441205e-08,0.0399385134,0.0400299593,0.25094108058547504,0.2515156521207568
543.0,7.7666345e-08,0.0399385009,0.0400300138,0.25094100204565867,0.2515159945543561
543.1,7.7788821e-08,0.0399384879,0.0400300685,0.2509409203642497,0.2515163382445924
543.2,7.79115345e-08,0.0399384753,0.0400301234,0.2509408411961148,0.25151668319146575
543.3,7.8034538e-08,0.0399384623,0.0400301781,0.2509407595147058,0.2515170268817021
543.4,7.8157808e-08,0.0399384499,0.0400302334,0.250940681603208,0.2515173743418495
543.5,7.8281338e-08,0.0399384377,0.0400302884,0.2509406049483473,0.2515177199170414
543.6,7.8405137e-08,0.0399384254,0.0400303436,0.250940527665168,0.25151806674887034
543.7,7.8529205e-08,0.0399384129,0.0400303987,0.25094044912535163,0.2515184129523808
543.8,7.8653531e-08,0.0399384009,0.0400304544,0.25094037372712796,0.2515187629258024
543.9,7.8778146e-08,0.0399383892,0.0400305102,0.2509403002138599,0.2515191135275426
544.0,7.8903022e-08,0.0399383775,0.040030566,0.25094022670059174,0.25151946412928267
544.1,7.90281645e-08,0.0399383658,0.0400306218,0.25094015318732366,0.25151981473102286
544.2,7.91535735e-08,0.0399383545,0.0400306783,0.2509400821873297,0.25152016973099267
544.3,7.92792615e-08,0.0399383429,0.0400307344,0.25094000930238014,0.2515205222176884
544.4,7.94052095e-08,0.0399383321,0.0400307912,0.25093994144397885,0.2515208791026139
544.5,7.95314165e-08,0.0399383217,0.0400308483,0.25093987609885166,0.2515212378724949
544.6,7.9657904e-08,0.0399383111,0.0400309055,0.2509398094970874,0.25152159727069445
544.7,7.97846645e-08,0.0399383006,0.0400309626,0.2509397435236416,0.25152195604057553
544.8,7.99117075e-08,0.0399382901,0.0400310195,0.2509396775501959,0.2515223135538195
544.9,8.003903e-08,0.03993828,0.0400310769,0.2509396140900243,0.2515226742086561
545.0,8.0166621e-08,0.0399382702,0.0400311345,0.2509395525148083,0.25152303612012983
545.1,8.0294483e-08,0.0399382604,0.0400311926,0.25093949093959234,0.25152340117319616
545.2,8.0422626e-08,0.0399382508,0.0400312505,0.25093943062101337,0.2515237649696255
