time,ell_w_z075,lambda_w_z075
82.698,0.0931396012,0.585213374
82.803,0.0931591764,0.585336368
82.901,0.0931771632,0.585449383
82.999,0.0931952237,0.585562861
83.097,0.0932136,0.585678322
83.202,0.0932337677,0.58580504
83.3,0.0932530377,0.585926116
83.398,0.093272639,0.586049275
83.503,0.0932938337,0.586182445
83.601,0.0933136304,0.586306831
83.699,0.0933333306,0.586430612
83.797,0.0933529002,0.586553571
83.902,0.0933737734,0.586684721
84.0,0.0933932646,0.586807188
84.098,0.0934128652,0.586930342
84.203,0.0934340524,0.587063465
84.301,0.0934540008,0.587188805
84.399,0.0934740533,0.587314798
84.497,0.0934941245,0.587440909
84.602,0.0935155726,0.587575672
84.7,0.093535539,0.587701124
84.798,0.0935555435,0.587826816
84.903,0.0935772062,0.587962927
85.001,0.0935978648,0.588092729
85.099,0.0936191736,0.588226616
85.197,0.0936413229,0.588365784
85.302,0.0936661431,0.588521734
85.4,0.0936904166,0.588674249
85.498,0.0937157898,0.588833674
85.603,0.0937441803,0.589012056
85.701,0.0937717419,0.589185231
85.799,0.0938002323,0.589364242
85.897,0.0938295011,0.589548143
86.002,0.0938615073,0.589749244
86.1,0.0938917423,0.589939216
86.198,0.0939220513,0.590129652
86.303,0.0939542593,0.590332022
86.401,0.0939837076,0.590517051
86.499,0.094012178,0.590695936
86.597,0.0940392833,0.590866243
86.702,0.0940664093,0.591036681
86.8,0.0940896324,0.591182596
86.898,0.0941106475,0.591314638
87.003,0.0941306641,0.591440406
87.101,0.0941471349,0.591543895
87.199,0.0941617386,0.591635652
87.297,0.0941748328,0.591717926
87.402,0.0941876338,0.591798357
87.5,0.0941987895,0.59186845
87.598,0.0942094157,0.591935217
87.703,0.0942203419,0.592003868
87.801,0.0942301252,0.592065338
87.899,0.0942394779,0.592124103
87.997,0.0942483743,0.59218
88.102,0.0942573859,0.592236622
88.2,0.094265319,0.592286467
88.298,0.0942727995,0.592333469
88.403,0.0942803055,0.59238063
88.501,0.0942868088,0.592421492
88.599,0.094292787,0.592459054
88.697,0.0942981994,0.592493061
88.802,0.0943033587,0.592525478
88.9,0.0943076139,0.592552214
88.998,0.0943114336,0.592576214
89.103,0.0943152272,0.59260005
89.201,0.0943187097,0.592621931
89.299,0.0943223697,0.592644927
89.397,0.0943264395,0.592670499
89.502,0.0943314803,0.592702171
89.6,0.0943370021,0.592736865
89.698,0.0943434491,0.592777373
89.803,0.0943515001,0.592827959
89.901,0.0943601411,0.592882252
89.999,0.0943698615,0.592943327
90.097,0.0943806064,0.593010839
90.202,0.0943931302,0.593089529
90.3,0.0944056113,0.59316795
90.398,0.0944186907,0.59325013
90.503,0.0944331894,0.593341228
90.601,0.0944470284,0.593428181
90.699,0.0944610312,0.593516163
90.797,0.0944750662,0.593604348
90.902,0.0944899673,0.593697974
91.0,0.094503557,0.593783361
91.098,0.0945166637,0.593865713
91.203,0.0945300264,0.593949673
91.301,0.094541848,0.59402395
91.399,0.0945531752,0.594095121
91.497,0.0945642894,0.594164954
91.602,0.0945764207,0.594241177
91.7,0.0945884536,0.594316782
91.798,0.0946016521,0.594399711
91.903,0.0946175435,0.594499559
92.001,0.0946342968,0.594604823
92.099,0.0946530259,0.594722501
92.197,0.0946736933,0.594852359
92.302,0.0946977799,0.595003699
92.4,0.0947217874,0.595154543
92.498,0.0947469408,0.595312586
92.603,0.0947748112,0.595487701
92.701,0.0948013877,0.595654686
92.799,0.0948282853,0.595823689
92.897,0.0948553254,0.595993587
93.002,0.0948842728,0.596175469
93.1,0.0949111032,0.596344049
93.198,0.0949376097,0.596510594
93.303,0.0949655301,0.596686023
93.401,0.0949911228,0.596846827
93.499,0.0950163558,0.597005371
93.597,0.0950414458,0.597163016
93.702,0.0950685212,0.597333136
93.8,0.0950943664,0.597495526
93.898,0.0951211208,0.597663628
94.003,0.0951511181,0.597852107
94.101,0.0951805501,0.598037034
94.199,0.0952114191,0.598230989
94.297,0.0952436868,0.598433733
94.402,0.0952796526,0.598659714
94.5,0.0953143304,0.598877601
94.598,0.0953498437,0.599100737
94.703,0.0953885721,0.599344075
94.801,0.095425114,0.599573674
94.899,0.0954618369,0.599804411
94.997,0.0954986056,0.600035436
95.102,0.0955379629,0.600282725
95.2,0.0955746545,0.600513265
95.298,0.0956113618,0.600743904
95.403,0.0956508081,0.600991752
95.501,0.0956878044,0.601224207
95.599,0.095724981,0.601457794
95.697,0.095762244,0.601691924
95.802,0.095802063,0.601942115
95.9,0.0958388598,0.602173316
95.998,0.0958750219,0.602400529
96.103,0.0959127821,0.602637783
96.201,0.0959469192,0.602852273
96.299,0.0959799272,0.603059668
96.397,0.0960118733,0.603260392
96.502,0.09604515,0.603469476
96.6,0.0960756515,0.603661122
96.698,0.0961060067,0.603851849
96.803,0.0961388157,0.604057994
96.901,0.0961700716,0.604254381
96.999,0.096202198,0.604456237
97.097,0.0962353176,0.604664334
97.202,0.0962719114,0.604894259
97.3,0.0963070052,0.60511476
97.398,0.0963428984,0.605340283
97.503,0.0963821094,0.605586654
97.601,0.0964192947,0.605820296
97.699,0.0964569492,0.606056886
97.797,0.096494976,0.606295815
97.902,0.0965359988,0.606553569
98.0,0.0965743805,0.606794728
98.098,0.0966126452,0.607035153
98.203,0.0966532073,0.607290012
98.301,0.0966903428,0.607523342
98.399,0.0967264556,0.607750245
98.497,0.0967612431,0.607968821
98.602,0.0967967122,0.60819168
98.7,0.0968278543,0.608387351
98.798,0.0968568554,0.608569571
98.903,0.0968853143,0.608748383
99.001,0.0969092441,0.608898739
99.099,0.096930521,0.609032426
99.197,0.0969491314,0.609149358
99.302,0.0969662441,0.60925688
99.4,0.0969798578,0.609342417
99.498,0.0969916083,0.609416248
99.603,0.0970027319,0.60948614
99.701,0.0970123389,0.609546503
99.799,0.0970217682,0.609605748
99.897,0.0970315251,0.609667053
100.002,0.0970427143,0.609737357
100.1,0.0970539988,0.609808259
100.198,0.097066037,0.609883898
100.303,0.097079492,0.609968438
100.401,0.0970922268,0.610048453
100.499,0.0971047465,0.610127117
100.597,0.097116682,0.610202109
100.702,0.0971284517,0.610276061
100.8,0.0971382032,0.610337331
100.898,0.0971465478,0.610389762
101.003,0.0971537817,0.610435213
101.101,0.0971588628,0.610467139
101.199,0.0971622908,0.610488678
101.297,0.0971640789,0.610499913
101.402,0.0971642375,0.61050091
101.5,0.0971628382,0.610492117
101.598,0.0971600697,0.610474723
101.703,0.0971557486,0.610447572
101.801,0.0971506324,0.610415426
101.899,0.0971446334,0.610377733
101.997,0.0971379152,0.610335521
102.102,0.0971301229,0.610286561
102.2,0.0971224868,0.610238582
102.298,0.0971147345,0.610189873
102.403,0.0971066256,0.610138923
102.501,0.0970996029,0.610094798
102.599,0.0970935323,0.610056656
102.697,0.097088813,0.610027003
102.802,0.097085471,0.610006005
102.9,0.097083811,0.609995575
102.998,0.0970830158,0.609990578
103.103,0.0970821632,0.609985221
103.201,0.0970803038,0.609973538
103.299,0.0970764743,0.609949477
103.397,0.0970699896,0.609908732
103.502,0.0970597621,0.609844471
103.6,0.0970473366,0.609766399
103.698,0.0970328064,0.609675103
103.803,0.0970161708,0.609570579
103.901,0.0970010889,0.609475817
103.999,0.0969877964,0.609392298
104.097,0.0969773188,0.609326464
104.202,0.0969698472,0.609279519
104.3,0.0969664682,0.609258288
104.398,0.0969662869,0.609257149
104.503,0.0969691829,0.609275345
104.601,0.0969743917,0.609308073
104.699,0.0969818359,0.609354846
104.797,0.0969914785,0.609415433
104.902,0.0970043073,0.609496038
105.0,0.0970186963,0.609586447
105.098,0.097035434,0.609691613
105.203,0.0970558377,0.609819813
105.301,0.0970769045,0.60995218
105.399,0.0970995307,0.610094345
105.497,0.0971232405,0.610243317
105.602,0.0971492255,0.610406586
105.7,0.0971734327,0.610558685
105.798,0.0971971051,0.610707423
105.903,0.0972214325,0.610860276
106.001,0.0972428579,0.610994896
106.099,0.0972628119,0.611120271
106.197,0.0972811244,0.611235332
106.302,0.0972987908,0.611346333
106.4,0.0973134608,0.611438507
106.498,0.0973265046,0.611520464
106.603,0.097339014,0.611599063
106.701,0.0973497494,0.611666515
106.799,0.0973599907,0.611730863
106.897,0.0973700172,0.611793861
107.002,0.0973805852,0.611860262
107.1,0.0973901063,0.611920085
107.198,0.0973989768,0.61197582
107.303,0.0974073101,0.61202818
107.401,0.0974136104,0.612067766
107.499,0.0974181915,0.612096549
107.597,0.097420873,0.612113398
107.702,0.0974216072,0.612118011
107.8,0.0974203893,0.612110359
107.898,0.097417492,0.612092154
108.003,0.0974128251,0.612062831
108.101,0.0974072896,0.612028051
108.199,0.097400893,0.61198786
108.297,0.0973938593,0.611943666
108.402,0.0973858162,0.61189313
108.5,0.0973779933,0.611843977
108.598,0.0973699696,0.611793562
108.703,0.0973612584,0.611738828
108.801,0.0973531479,0.611687869
108.899,0.0973452236,0.611638079
108.997,0.0973377069,0.61159085
109.102,0.097330447,0.611545235
109.2,0.0973247253,0.611509284
109.298,0.097320282,0.611481366
109.403,0.0973170696,0.611461182
109.501,0.0973154189,0.61145081
109.599,0.0973147647,0.6114467
109.697,0.097314666,0.61144608
109.802,0.0973146115,0.611445737
109.9,0.0973141169,0.611442629
109.998,0.0973127854,0.611434264
110.103,0.0973101073,0.611417437
110.201,0.0973062265,0.611393053
110.299,0.0973009137,0.611359671
110.397,0.0972941883,0.611317414
110.502,0.0972855457,0.611263111
110.6,0.0972763604,0.611205399
110.698,0.0972663888,0.611142745
110.803,0.0972551953,0.611072414
110.901,0.0972446008,0.611005847
110.999,0.0972341366,0.610940099
111.097,0.0972239964,0.610876386
111.202,0.0972136163,0.610811166
111.3,0.0972044431,0.610753529
111.398,0.0971958101,0.610699286
111.503,0.0971873134,0.610645899
111.601,0.0971802691,0.610601639
111.699,0.0971743333,0.610564343
111.797,0.0971697684,0.610535661
111.902,0.0971666337,0.610515965
112.0,0.0971654008,0.610508218
112.098,0.0971656837,0.610509996
112.203,0.0971673037,0.610520175
112.301,0.0971695621,0.610534365
112.399,0.0971720666,0.610550101
112.497,0.0971743707,0.610564578
112.602,0.0971762947,0.610576667
112.7,0.0971774564,0.610583966
112.798,0.0971781299,0.610588198
112.903,0.0971786122,0.610591228
113.001,0.0971792427,0.61059519
113.099,0.0971804837,0.610602987
113.197,0.097182696,0.610616887
113.302,0.0971863662,0.610639948
113.4,0.0971910016,0.610669073
113.498,0.0971966287,0.610704429
113.603,0.0972033781,0.610746837
113.701,0.0972098848,0.61078772
113.799,0.0972161089,0.610826827
113.897,0.0972216147,0.610861421
114.002,0.0972262477,0.610890531
114.1,0.0972289743,0.610907663
114.198,0.0972297723,0.610912677
114.303,0.0972281107,0.610902236
114.401,0.0972240369,0.61087664
114.499,0.0972177742,0.610837291
114.597,0.0972101862,0.610789614
114.702,0.0972023468,0.610740357
114.8,0.0971972951,0.610708616
114.898,0.0971959511,0.610700172
115.003,0.0971991005,0.61071996
115.101,0.097205403,0.61075956
115.199,0.097213009,0.61080735
115.297,0.0972198881,0.610850572
115.402,0.097224731,0.610881001
115.5,0.0972263036,0.610890882
115.598,0.0972253225,0.610884718
115.703,0.0972223816,0.61086624
115.801,0.0972190311,0.610845188
115.899,0.0972163486,0.610828333
115.997,0.0972155095,0.610823061
116.102,0.0972175931,0.610836152
116.2,0.0972225967,0.610867591
116.298,0.0972302839,0.610915891
116.403,0.0972412024,0.610984494
116.501,0.0972540339,0.611065117
116.599,0.0972697483,0.611163853
116.697,0.0972884888,0.611281603
116.802,0.0973114945,0.611426152
116.9,0.0973348657,0.611572998
116.998,0.0973590801,0.611725142
117.103,0.0973850981,0.611888618
117.201,0.0974089775,0.612038656
117.299,0.0974323128,0.612185276
117.397,0.0974551705,0.612328895
117.502,0.0974793055,0.61248054
117.6,0.0975017155,0.612621346
117.698,0.0975242075,0.612762668
117.803,0.0975486222,0.61291607
117.901,0.097571796,0.613061675
117.999,0.0975953659,0.613209769
118.097,0.0976192996,0.613360149
118.202,0.0976451509,0.613522578
118.3,0.0976692784,0.613674175
118.398,0.0976931891,0.61382441
118.503,0.097718416,0.613982916
118.601,0.0977415787,0.614128451
118.699,0.0977643888,0.614271771
118.797,0.0977869391,0.614413459
118.902,0.0978109849,0.614564543
119.0,0.0978334081,0.614705433
119.098,0.0978558163,0.614846227
119.203,0.0978797684,0.614996723
119.301,0.0979019092,0.615135838
119.399,0.0979236446,0.615272405
119.497,0.0979446753,0.615404545
119.602,0.0979660041,0.615538557
119.7,0.0979842318,0.615653085
119.798,0.0980002792,0.615753914
119.903,0.0980144448,0.61584292
120.001,0.0980245256,0.615906259
120.099,0.0980317404,0.615951591
120.197,0.0980367148,0.615982846
120.302,0.0980407516,0.61600821
120.4,0.0980445136,0.616031847
120.498,0.0980492517,0.616061618
120.603,0.0980559418,0.616103653
120.701,0.0980636178,0.616151883
120.799,0.0980722043,0.616205833
120.897,0.0980810699,0.616261537
121.002,0.0980901251,0.616318433
121.1,0.0980976643,0.616365803
121.198,0.0981040131,0.616405694
121.303,0.0981093542,0.616439253
121.401,0.0981129211,0.616461664
121.499,0.0981150206,0.616474856
121.597,0.0981154588,0.616477609
121.702,0.0981137634,0.616466956
121.8,0.0981098613,0.616442439
121.898,0.0981034216,0.616401977
122.003,0.0980936063,0.616340306
122.101,0.0980818904,0.616266693
122.199,0.0980680884,0.616179972
122.297,0.0980528663,0.616084329
122.402,0.0980359214,0.615977861
122.5,0.0980203888,0.615880267
122.598,0.0980058776,0.61578909
122.703,0.0979922501,0.615703466
122.801,0.0979820042,0.615639089
122.899,0.0979746792,0.615593065
122.997,0.0979706442,0.615567712
123.102,0.0979702501,0.615565236
123.2,0.0979735662,0.615586072
123.298,0.0979803156,0.615628479
123.403,0.09799108,0.615696114
123.501,0.0980040432,0.615777564
123.599,0.0980194611,0.615874438
123.697,0.0980368892,0.615983942
123.802,0.0980572341,0.616111773
123.9,0.0980772498,0.616237535
123.998,0.0980977767,0.616366509
124.103,0.098119883,0.616505407
124.201,0.0981403304,0.616633882
124.299,0.098160396,0.616759958
124.397,0.0981799383,0.616882746
124.502,0.0982001309,0.61700962
124.6,0.0982180734,0.617122356
124.698,0.0982348737,0.617227915
124.803,0.0982512206,0.617330626
124.901,0.0982645785,0.617414556
124.999,0.0982757295,0.61748462
125.097,0.0982844146,0.61753919
125.202,0.0982907296,0.617578868
125.3,0.0982937621,0.617597922
125.398,0.0982941381,0.617600284
125.503,0.0982917862,0.617585507
125.601,0.0982873413,0.617557578
125.699,0.0982810586,0.617518103
125.797,0.0982733551,0.617469701
125.902,0.0982639097,0.617410354
126.0,0.0982543741,0.61735044
126.098,0.0982444177,0.617287882
126.203,0.0982334572,0.617219015
126.301,0.0982230493,0.61715362
126.399,0.0982123626,0.617086474
126.497,0.0982012437,0.617016612
126.602,0.0981885133,0.616936624
126.7,0.0981754942,0.616854822
126.798,0.0981610106,0.616763819
126.903,0.0981434611,0.616653553
127.001,0.0981250409,0.616537815
127.099,0.0981048253,0.616410797
127.197,0.0980834409,0.616276435
127.302,0.0980607612,0.616133934
127.4,0.0980415846,0.616013444
127.498,0.0980259933,0.615915481
127.603,0.0980142301,0.615841571
127.701,0.0980074136,0.615798741
127.799,0.0980029084,0.615770434
127.897,0.0979984433,0.615742379
128.002,0.0979911881,0.615696793
128.1,0.0979804768,0.615629492
128.198,0.0979653425,0.615534401
128.303,0.097944399,0.615402809
128.401,0.0979212833,0.615257568
128.499,0.0978958688,0.615097885
128.597,0.0978693633,0.614931346
128.702,0.0978411306,0.614753954
128.8,0.0978159544,0.614595768
128.898,0.0977925946,0.614448994
129.003,0.0977698133,0.614305855
129.101,0.097750458,0.614184241
129.199,0.0977324167,0.614070885
129.297,0.0977149562,0.613961177
129.402,0.0976960244,0.613842225
129.5,0.0976774415,0.613725465
129.598,0.0976575483,0.613600472
129.703,0.0976347926,0.613457494
129.801,0.0976125135,0.613317511
129.899,0.0975898761,0.613175276
129.997,0.0975676348,0.613035529
130.102,0.0975450872,0.612893859
130.2,0.0975256532,0.612771751
130.298,0.0975078618,0.612659965
130.403,0.0974900457,0.612548023
130.501,0.0974736418,0.612444954
130.599,0.0974561198,0.61233486
130.697,0.0974359513,0.612208137
130.802,0.0974098869,0.61204437
130.9,0.0973806587,0.611860724
130.998,0.0973471925,0.61165045
131.103,0.0973089559,0.611410202
131.201,0.0972745081,0.61119376
131.299,0.0972447295,0.611006656
131.397,0.0972220112,0.610863912
131.502,0.0972062693,0.610765003
131.6,0.0971986144,0.610716906
131.698,0.0971959463,0.610700142
131.803,0.0971965588,0.61070399
131.901,0.0971987729,0.610717902
131.999,0.0972014396,0.610734657
132.097,0.0972038049,0.610749519
132.202,0.0972053251,0.61075907
132.3,0.0972054601,0.610759918
132.398,0.0972041459,0.610751661
132.503,0.0972009219,0.610731404
132.601,0.0971960438,0.610700754
132.699,0.0971891582,0.610657491
132.797,0.0971799116,0.610599393
132.902,0.0971669307,0.610517831
133.0,0.0971515701,0.610421318
133.098,0.0971329112,0.61030408
133.203,0.0971094755,0.610156829
133.301,0.0970850013,0.610003053
133.399,0.0970589687,0.609839486
133.497,0.0970324948,0.609673146
133.602,0.0970050265,0.609500557
133.7,0.0969814508,0.609352427
133.798,0.0969607802,0.60922255
133.903,0.0969421517,0.609105503
134.001,0.0969274691,0.60901325
134.099,0.0969141638,0.60892965
134.197,0.0969005344,0.608844014
134.302,0.0968834748,0.608736825
134.4,0.096863516,0.608611421
134.498,0.0968383876,0.608453534
134.603,0.0968048294,0.608242682
134.701,0.0967672029,0.608006267
134.799,0.0967241846,0.607735975
134.897,0.0966773335,0.607441601
135.002,0.096625051,0.607113101
135.1,0.0965757592,0.606803391
135.198,0.0965258536,0.606489825
135.303,0.0964694948,0.606135712
135.401,0.0964110172,0.605768287
135.499,0.0963439381,0.605346816
135.597,0.0962669102,0.604862836
135.702,0.0961761274,0.60429243
135.8,0.0960924491,0.603766664
135.898,0.0960231827,0.603331451
136.003,0.0959779812,0.603047441
136.101,0.0959650346,0.602966095
136.199,0.0959716476,0.603007646
136.297,0.0959852769,0.603093281
136.402,0.0959957979,0.603159387
136.5,0.0959947565,0.603152844
136.598,0.0959803625,0.603062404
136.703,0.0959514316,0.602880625
136.801,0.095917104,0.602664939
136.899,0.0958834104,0.602453235
136.997,0.0958574117,0.602289881
137.102,0.0958424191,0.602195679
137.2,0.0958398922,0.602179802
137.298,0.0958446146,0.602209474
137.403,0.0958521831,0.602257029
137.501,0.0958573547,0.602289523
137.599,0.0958584331,0.602296298
137.697,0.0958551276,0.602275529
137.802,0.0958477185,0.602228976
137.9,0.0958385414,0.602171315
137.998,0.0958281776,0.602106197
138.103,0.0958153129,0.602025366
138.201,0.0957993648,0.601925162
138.299,0.0957752178,0.601773441
138.397,0.0957375117,0.601536527
138.502,0.0956782217,0.601163997
138.6,0.0956088685,0.600728238
138.698,0.0955399925,0.600295477
138.803,0.0954889674,0.599974877
138.901,0.0954753208,0.599889133
138.999,0.0954899194,0.599980859
139.097,0.0955179736,0.600157128
139.202,0.0955480535,0.600346126
139.3,0.09556947,0.60048069
139.398,0.0955832113,0.600567029
139.503,0.0955905996,0.600613451
139.601,0.0955922248,0.600623663
139.699,0.0955899424,0.600609322
139.797,0.095584323,0.600574014
139.902,0.0955751126,0.600516143
140.0,0.0955642173,0.600447686
140.098,0.0955522133,0.600372263
140.203,0.095539504,0.600292408
140.301,0.0955285586,0.600223636
140.399,0.0955185763,0.600160915
140.497,0.0955091314,0.600101571
140.602,0.0954997583,0.600042678
140.7,0.0954928493,0.599999268
140.798,0.0954892676,0.599976763
140.903,0.0954896673,0.599979275
141.001,0.0954930406,0.60000047
141.099,0.09549836,0.600033893
141.197,0.0955061227,0.600082667
141.302,0.0955189259,0.600163112
141.4,0.0955355998,0.600267877
141.498,0.0955545661,0.600387046
141.603,0.0955721226,0.600497357
141.701,0.0955806214,0.600550756
141.799,0.0955775898,0.600531708
