time,L_peak,L_integral,ell_m,lambda_m_2pi_ell_m,cluster_count_mprime_gt0,mean_radius_mprime_gt0,max_radius_mprime_gt0,cluster_count_mprime_gtsigma,mean_radius_mprime_gtsigma,max_radius_mprime_gtsigma
487.102,2.66666667,0.415950729,0.243107888,1.52749191,67.0,0.456752169,2.19842853,38.0,0.379055044,0.561981397
487.2,2.66666667,0.415906843,0.243113951,1.52753001,66.0,0.463621329,2.19899404,38.0,0.37955314,0.561981397
487.298,2.66666667,0.415860919,0.243121658,1.52757843,66.0,0.463364496,2.19757999,38.0,0.379894265,0.563086573
487.403,2.66666667,0.415809267,0.243132677,1.52764766,64.0,0.473594215,2.21196092,38.0,0.380258562,0.563086573
487.501,2.66666667,0.415758852,0.243146694,1.52773573,65.0,0.466671951,2.21111757,38.0,0.379880759,0.561981397
487.599,2.66666667,0.41570582,0.243164244,1.52784601,64.0,0.473472093,2.21280394,39.0,0.370881198,0.560874043
487.697,2.66666667,0.415650344,0.243186468,1.52798565,66.0,0.460350206,2.21196092,39.0,0.370696682,0.559764499
487.802,2.66666667,0.415589583,0.243218216,1.52818512,65.0,0.467436204,2.21392748,39.0,0.37083887,0.558652751
487.9,2.66666667,0.415532507,0.243256277,1.52842427,65.0,0.467371774,2.21224196,39.0,0.370942501,0.559764499
487.998,2.66666667,0.415475573,0.243302321,1.52871357,65.0,0.468493423,2.21196092,39.0,0.37125052,0.560874043
488.103,2.66666667,0.415415758,0.243359855,1.52907506,63.0,0.481669058,2.21083638,38.0,0.380082283,0.557538786
488.201,2.66666667,0.415361549,0.243418352,1.52944261,63.0,0.481366931,2.21196092,38.0,0.379830878,0.560874043
488.299,2.66666667,0.415308244,0.24347669,1.52980916,65.0,0.466623987,2.2102739,39.0,0.371301116,0.558652751
488.397,2.66666667,0.415255662,0.243533033,1.53016317,64.0,0.473369518,2.21055516,39.0,0.371385085,0.559764499
488.502,2.66666667,0.415201136,0.243592484,1.53053671,65.0,0.466659983,2.20942991,39.0,0.371363951,0.558652751
488.6,2.66666667,0.415152118,0.243646801,1.530878,64.0,0.473487217,2.20971127,38.0,0.380161056,0.556422591
488.698,2.66666667,0.41510451,0.243700151,1.53121321,64.0,0.473820124,2.20914851,38.0,0.380309046,0.555304153
488.803,2.66666667,0.415054713,0.243757255,1.531572,63.0,0.481264949,2.20858559,38.0,0.380898098,0.555304153
488.901,2.66666667,0.415008355,0.243809233,1.53189859,64.0,0.47519573,2.20774096,38.0,0.380659178,0.555304153
488.999,2.66666667,0.414960812,0.243857225,1.53220014,64.0,0.475583221,2.20802254,38.0,0.380537274,0.554183457
489.097,2.66666667,0.414911159,0.24389826,1.53245796,64.0,0.475553481,2.20633251,38.0,0.38067339,0.555304153
489.202,2.66666667,0.414854851,0.243932673,1.53267419,63.0,0.48298133,2.206896,38.0,0.380920922,0.557538786
489.3,2.66666667,0.414800139,0.243958508,1.53283652,65.0,0.469212849,2.20802254,38.0,0.380461077,0.555304153
489.398,2.66666667,0.414745883,0.243983767,1.53299522,66.0,0.46232531,2.20745934,38.0,0.380685468,0.555304153
489.503,2.66666667,0.414691003,0.244015922,1.53319725,66.0,0.463578621,2.20633251,38.0,0.379907919,0.557538786
489.601,2.66666667,0.414643828,0.244052507,1.53342713,68.0,0.451340119,2.20576888,38.0,0.379964042,0.559764499
489.699,2.66666667,0.414600243,0.244093497,1.53368467,67.0,0.457261141,2.20548701,38.0,0.379511318,0.559764499
489.797,2.66666667,0.41455922,0.244134989,1.53394537,67.0,0.454292156,2.2052051,38.0,0.379592082,0.557538786
489.902,2.66666667,0.414517808,0.244177512,1.53421255,68.0,0.448317987,2.20294856,38.0,0.379637222,0.558652751
490.0,2.66666667,0.414482049,0.24421492,1.5344476,67.0,0.45428446,2.20323076,38.0,0.379470971,0.556422591
490.098,2.66666667,0.41444897,0.244249486,1.53466478,65.0,0.46770024,2.20266633,38.0,0.37939829,0.555304153
490.203,2.66666667,0.414416116,0.244283794,1.53488035,65.0,0.468032634,2.20040719,38.0,0.379432669,0.555304153
490.301,2.66666667,0.41438713,0.244312959,1.5350636,65.0,0.468241694,2.19899404,38.0,0.379631962,0.555304153
490.399,2.66666667,0.414357574,0.244335285,1.53520387,66.0,0.462156761,2.19616502,38.0,0.379745963,0.555304153
490.497,2.66666667,0.414325852,0.244348067,1.53528418,64.0,0.472446817,2.19673112,38.0,0.379033477,0.556422591
490.602,2.66666667,0.414290771,0.244354636,1.53532546,64.0,0.477118462,2.19616502,38.0,0.379645352,0.554183457
490.7,2.66666667,0.414259182,0.244359296,1.53535474,64.0,0.477191999,2.19474915,38.0,0.37966363,0.555304153
490.798,2.66666667,0.414230489,0.244367634,1.53540713,65.0,0.473533625,2.18025469,38.0,0.379663111,0.556422591
490.903,2.66666667,0.414203847,0.244384877,1.53551547,64.0,0.481240977,2.17882848,38.0,0.379410274,0.558652751
491.001,2.66666667,0.414182594,0.244411462,1.53568251,63.0,0.486845655,2.1791138,38.0,0.379185352,0.563086573
491.099,2.66666667,0.414165079,0.244450952,1.53593063,63.0,0.487415689,2.17968432,38.0,0.379347295,0.563086573
491.197,2.66666667,0.414151815,0.244503728,1.53626223,62.0,0.489589858,2.17768683,38.0,0.378978037,0.563086573
491.302,2.66666667,0.41414278,0.244572248,1.53669275,62.0,0.489793654,2.1791138,39.0,0.37024516,0.563086573
491.4,2.66666667,0.414139111,0.244643783,1.53714222,62.0,0.49004158,2.17740133,39.0,0.370650119,0.563086573
491.498,2.66666667,0.414139611,0.244720469,1.53762405,62.0,0.490367291,2.17740133,39.0,0.3700761,0.563086573
491.603,2.66666667,0.414144087,0.244806492,1.53816455,62.0,0.49035906,2.17654459,39.0,0.370031637,0.561981397
491.701,2.66666667,0.414150151,0.244886314,1.53866609,62.0,0.49080293,2.17654459,39.0,0.370414671,0.561981397
491.799,2.66666667,0.414156101,0.244960792,1.53913405,62.0,0.490777406,2.1742583,39.0,0.370305594,0.563086573
491.897,2.66666667,0.414160854,0.245026182,1.53954491,63.0,0.485566533,2.17454422,40.0,0.362179704,0.564189584
492.002,2.66666667,0.414164491,0.245084772,1.53991304,63.0,0.485684693,2.17568751,40.0,0.362364717,0.564189584
492.1,2.66666667,0.414167378,0.245130142,1.54019811,65.0,0.478430802,2.17625894,40.0,0.36204109,0.563086573
492.198,2.66666667,0.414170475,0.245167444,1.54043248,65.0,0.478544624,2.17625894,40.0,0.362033697,0.566389161
492.303,2.66666667,0.414173618,0.245197004,1.54061821,64.0,0.485709024,2.17454422,40.0,0.362227071,0.564189584
492.401,2.66666667,0.414175889,0.245213592,1.54072244,64.0,0.486116361,2.17340033,40.0,0.36237267,0.563086573
492.499,2.66666667,0.414177603,0.245220349,1.5407649,65.0,0.481252462,2.17168335,40.0,0.362424348,0.564189584
492.597,2.66666667,0.414178435,0.245218229,1.54075157,66.0,0.474834009,2.17025151,40.0,0.362609951,0.565290442
492.702,2.66666667,0.414176953,0.245206132,1.54067557,67.0,0.4689404,2.17025151,40.0,0.362463466,0.567485753
492.8,2.66666667,0.414172754,0.245187174,1.54055645,67.0,0.468539408,2.16910535,40.0,0.362529535,0.566389161
492.898,2.66666667,0.414166251,0.245163355,1.54040679,68.0,0.46197274,2.16881871,39.0,0.370656221,0.566389161
493.003,2.66666667,0.414157498,0.245134849,1.54022768,68.0,0.462142402,2.16881871,39.0,0.370585328,0.564189584
493.101,2.66666667,0.414148329,0.245107597,1.54005645,68.0,0.46155895,2.1676718,40.0,0.362047905,0.561981397
493.199,2.66666667,0.414138884,0.245082624,1.53989954,69.0,0.456244158,2.16939194,40.0,0.362599723,0.561981397
493.297,2.66666667,0.414130496,0.245063392,1.5397787,69.0,0.456526376,2.16853204,40.0,0.362407826,0.560874043
493.402,2.66666667,0.414124243,0.24505091,1.53970027,69.0,0.456335542,2.16652427,39.0,0.370710067,0.559764499
493.5,2.66666667,0.414121877,0.24504636,1.53967169,69.0,0.455514971,2.16595028,39.0,0.370496224,0.560874043
493.598,2.66666667,0.414123402,0.245049176,1.53968938,68.0,0.463408581,2.1662373,39.0,0.370527644,0.560874043
493.703,2.66666667,0.414129146,0.245061117,1.53976441,67.0,0.470847622,2.16595028,39.0,0.370694398,0.563086573
493.801,2.66666667,0.414138564,0.245081052,1.53988967,68.0,0.471473313,2.16451464,39.0,0.370425546,0.567485753
493.899,2.66666667,0.414152364,0.245109835,1.54007051,68.0,0.471547109,2.16480185,39.0,0.370412193,0.565290442
493.997,2.66666667,0.414170914,0.245148551,1.54031377,68.0,0.471462077,2.16451464,39.0,0.370431493,0.564189584
494.102,2.66666667,0.414196446,0.245203025,1.54065604,68.0,0.470947951,2.16566323,39.0,0.37099527,0.563086573
494.2,2.66666667,0.414225324,0.245266377,1.5410541,68.0,0.470787332,2.16595028,39.0,0.371096329,0.561981397
494.298,2.66666667,0.414257834,0.245338893,1.54150972,63.0,0.493073329,2.16537614,39.0,0.371564969,0.559764499
494.403,2.66666667,0.41429523,0.245421285,1.54202741,63.0,0.493472774,2.1676718,39.0,0.371164488,0.560874043
494.501,2.66666667,0.414331104,0.245497335,1.54250525,63.0,0.49395692,2.16709811,39.0,0.37125769,0.560874043
494.599,2.66666667,0.414366095,0.245568195,1.54295047,63.0,0.498476137,2.1676718,40.0,0.362843789,0.559764499
494.697,2.66666667,0.414398864,0.245631738,1.54334973,64.0,0.504901692,1.76767055,40.0,0.362699903,0.559764499
494.802,2.66666667,0.414430138,0.24568924,1.54371102,63.0,0.508788194,1.76802222,39.0,0.370553674,0.559764499
494.9,2.66666667,0.414453584,0.245728785,1.54395949,63.0,0.509016418,1.76872535,39.0,0.370079161,0.559764499
494.998,2.66666667,0.414470269,0.245753297,1.54411351,63.0,0.509232184,1.76661511,38.0,0.378693888,0.560874043
495.103,2.66666667,0.414480532,0.24576521,1.54418835,63.0,0.509629226,1.76555905,37.0,0.388025324,0.559764499
495.201,2.66666667,0.414484312,0.245767977,1.54420574,63.0,0.501704697,1.76309245,37.0,0.387861545,0.556422591
495.299,2.66666667,0.414484598,0.245767314,1.54420158,62.0,0.507907287,1.76238707,37.0,0.387848096,0.559764499
495.397,2.66666667,0.414482639,0.245765135,1.54418789,64.0,0.498955716,1.76168141,37.0,0.388050145,0.560874043
495.502,2.66666667,0.41447898,0.245761899,1.54416755,64.0,0.499502809,1.76203428,37.0,0.387768606,0.561981397
495.6,2.66666667,0.414474,0.24575729,1.54413859,61.0,0.519270907,1.76203428,37.0,0.387994296,0.561981397
495.698,2.66666667,0.414466526,0.245749541,1.54408991,62.0,0.511578874,1.76026924,37.0,0.38780045,0.563086573
495.803,2.66666667,0.414455376,0.245738254,1.54401899,65.0,0.491975624,1.75248197,37.0,0.387760463,0.564189584
495.901,2.66666667,0.414443005,0.245726654,1.5439461,66.0,0.484958596,1.75177232,37.0,0.387640674,0.563086573
495.999,2.66666667,0.414429465,0.245712717,1.54385853,65.0,0.492088819,1.74999693,37.0,0.387503568,0.563086573
496.097,2.66666667,0.41441331,0.245691774,1.54372695,64.0,0.493262071,1.74964164,37.0,0.387935719,0.564189584
496.202,2.66666667,0.414391618,0.245659462,1.54352392,65.0,0.486379513,1.74644075,37.0,0.388174293,0.564189584
496.3,2.66666667,0.414367892,0.245621532,1.5432856,64.0,0.493370507,1.74644075,37.0,0.388349124,0.565290442
496.398,2.66666667,0.414342267,0.245579243,1.54301989,66.0,0.479377439,1.74679669,37.0,0.388386763,0.563086573
496.503,2.66666667,0.414314049,0.245532411,1.54272564,66.0,0.479056472,1.74537248,37.0,0.388313691,0.560874043
496.601,2.66666667,0.414287083,0.245488473,1.54244957,65.0,0.485491156,1.74857532,37.0,0.388230229,0.559764499
496.699,2.66666667,0.414258985,0.245444313,1.5421721,66.0,0.479473719,1.74537248,37.0,0.388400783,0.556422591
496.797,2.66666667,0.414229226,0.245398483,1.54188414,67.0,0.47307684,1.74465993,37.0,0.388044756,0.555304153
496.902,2.66666667,0.414194846,0.245344684,1.54154612,69.0,0.460503382,1.74430355,37.0,0.38846903,0.555304153
497.0,2.66666667,0.414162526,0.245295154,1.54123491,69.0,0.460187702,1.74252056,37.0,0.388474217,0.555304153
497.098,2.66666667,0.41413201,0.245249711,1.54094938,71.0,0.44982048,1.74323398,37.0,0.388254594,0.555304153
497.203,2.66666667,0.414100338,0.245202696,1.54065397,71.0,0.449232554,1.7428773,37.0,0.388668477,0.557538786
497.301,2.66666667,0.41406999,0.245158455,1.540376,72.0,0.4441822,1.7428773,37.0,0.38901791,0.557538786
497.399,2.66666667,0.414038591,0.245115027,1.54010314,70.0,0.456037437,1.74323398,37.0,0.388780808,0.557538786
497.497,2.66666667,0.414006264,0.245072387,1.53983522,71.0,0.450178157,1.74180685,37.0,0.388769982,0.560874043
497.602,2.66666667,0.413969788,0.245024928,1.53953703,71.0,0.44994455,1.74252056,37.0,0.388544628,0.563086573
497.7,2.66666667,0.413934032,0.244979207,1.53924976,69.0,0.457598431,1.74073574,37.0,0.388769141,0.563086573
497.798,2.66666667,0.413897841,0.244934182,1.53896685,69.0,0.45801567,1.74073574,37.0,0.388412211,0.560874043
497.903,2.66666667,0.41385785,0.244883504,1.53864843,72.0,0.441870528,1.73966397,37.0,0.388534721,0.561981397
498.001,2.66666667,0.413817937,0.244830372,1.5383146,75.0,0.426362033,1.73859153,37.0,0.388361835,0.558652751
498.099,2.66666667,0.413775391,0.244771281,1.53794332,75.0,0.426400595,1.73823391,37.0,0.388117021,0.558652751
498.197,2.66666667,0.413730809,0.244707247,1.53754098,73.0,0.437636953,1.73823391,37.0,0.38801976,0.557538786
498.302,2.66666667,0.413681913,0.244634741,1.53708541,72.0,0.441566122,1.73787621,37.0,0.388362863,0.557538786
498.4,2.66666667,0.413636393,0.244565067,1.53664764,69.0,0.456186876,1.73751844,37.0,0.388360678,0.556422591
498.498,2.66666667,0.413592069,0.244495476,1.53621038,69.0,0.456368207,1.73465361,37.0,0.388684648,0.558652751
498.603,2.66666667,0.413547202,0.244423572,1.5357586,70.0,0.450447706,1.73250188,37.0,0.387970889,0.558652751
498.701,2.66666667,0.413509226,0.244361576,1.53536907,70.0,0.448756312,1.732143,37.0,0.388075742,0.556422591
498.799,2.66666667,0.413476288,0.244306786,1.53502481,70.0,0.448831713,1.73178404,37.0,0.387572227,0.556422591
498.897,2.28571429,0.413448825,0.244260367,1.53473315,71.0,0.443679743,1.7310659,37.0,0.387187369,0.556422591
499.002,2.28571429,0.413424634,0.244219843,1.53447853,71.0,0.444937036,1.73034747,37.0,0.387059774,0.555304153
499.1,2.28571429,0.413406313,0.244191882,1.53430285,72.0,0.43927269,1.72998814,37.0,0.387041713,0.554183457
499.198,2.28571429,0.413392469,0.244176006,1.53420309,71.0,0.445014254,1.7310659,37.0,0.386895452,0.554183457
499.303,2.28571429,0.413382927,0.244173593,1.53418793,71.0,0.447073251,1.72890971,37.0,0.387232362,0.553060491
499.401,2.28571429,0.413378946,0.244185099,1.53426023,70.0,0.452484193,1.72855008,37.0,0.387150572,0.550807689
499.499,2.28571429,0.413379931,0.244210398,1.53441919,71.0,0.446728553,1.73034747,37.0,0.38720619,0.551935239
499.597,2.28571429,0.413386154,0.244249633,1.53466571,69.0,0.458140621,1.73142501,37.0,0.387391773,0.551935239
499.702,2.28571429,0.413398514,0.24430615,1.53502081,69.0,0.456374709,1.73572847,37.0,0.38736243,0.553060491
499.8,2.28571429,0.413414553,0.244369999,1.53542199,70.0,0.454768064,1.73429517,37.0,0.387650749,0.554183457
499.898,2.28571429,0.413433443,0.244439899,1.53586118,69.0,0.461045875,1.73572847,37.0,0.387992963,0.555304153
500.003,2.28571429,0.413454451,0.244514992,1.536333,70.0,0.455447687,1.73644468,37.0,0.38825633,0.556422591
500.101,2.28571429,0.413472521,0.244580234,1.53674294,71.0,0.456696039,1.73644468,37.0,0.387575162,0.556422591
500.199,2.28571429,0.413487889,0.244637445,1.5371024,71.0,0.459661855,1.7104723,37.0,0.387797411,0.554183457
500.297,2.28571429,0.413499853,0.244683789,1.53739359,72.0,0.458005946,1.71010879,38.0,0.378509314,0.555304153
500.402,2.28571429,0.41350889,0.244720842,1.5376264,72.0,0.457669629,1.7104723,38.0,0.378088361,0.555304153
500.5,2.28571429,0.413516292,0.244748694,1.5378014,72.0,0.45782447,1.71119907,38.0,0.378453194,0.555304153
500.598,2.28571429,0.413523859,0.244771847,1.53794687,72.0,0.457504791,1.71083572,38.0,0.378134893,0.554183457
500.703,2.28571429,0.413529797,0.244788643,1.5380524,74.0,0.445971957,1.71192554,38.0,0.378419998,0.556422591
500.801,2.28571429,0.413532531,0.244798453,1.53811404,74.0,0.445842405,1.71265171,37.0,0.387338855,0.556422591
500.899,2.28571429,0.413533122,0.24480563,1.53815914,75.0,0.442992311,1.71301467,37.0,0.387549201,0.556422591
500.997,2.28571429,0.41353254,0.244813238,1.53820694,73.0,0.447357731,1.71446576,37.0,0.387618288,0.558652751
501.102,2.28571429,0.413531876,0.244825603,1.53828463,73.0,0.447831369,1.71337756,37.0,0.387388112,0.556422591
501.2,2.28571429,0.413531632,0.244842533,1.53839101,74.0,0.442542361,1.71410311,37.0,0.387548303,0.557538786
501.298,2.28571429,0.413531976,0.244864753,1.53853062,74.0,0.44297316,1.71519085,38.0,0.378438432,0.557538786
501.403,2.28571429,0.413534228,0.24489492,1.53872016,73.0,0.448297844,1.71555328,38.0,0.377965267,0.557538786
501.501,2.28571429,0.41353889,0.244927818,1.53892687,73.0,0.448098162,1.71482835,38.0,0.377846776,0.558652751
501.599,2.28571429,0.413545227,0.24496162,1.53913925,73.0,0.453422985,1.71410311,38.0,0.377745343,0.558652751
501.697,2.28571429,0.413552106,0.244994384,1.53934511,73.0,0.453888731,1.7166401,38.0,0.37795668,0.557538786
501.802,2.28571429,0.413559454,0.245029711,1.53956708,74.0,0.455260418,1.7166401,37.0,0.38753966,0.556422591
501.9,2.28571429,0.413566503,0.245065733,1.53979341,74.0,0.451945671,1.71591563,37.0,0.387297165,0.556422591
501.998,2.28571429,0.413574994,0.245108425,1.54006165,74.0,0.451772366,1.71844995,37.0,0.387641076,0.556422591
502.103,2.28571429,0.4135869,0.245164074,1.54041131,72.0,0.462671932,1.71772624,37.0,0.387197862,0.556422591
502.201,2.28571429,0.413601669,0.24522611,1.54080109,75.0,0.446209797,1.71881169,37.0,0.387486924,0.553060491
502.299,2.28571429,0.413621647,0.245299853,1.54126443,75.0,0.445336049,1.71844995,37.0,0.38724837,0.553060491
502.397,2.28571429,0.413648019,0.245384564,1.54179669,74.0,0.450593535,1.71844995,37.0,0.386944427,0.553060491
502.502,2.28571429,0.413681012,0.24547768,1.54238175,75.0,0.445357942,1.71736427,37.0,0.38679818,0.555304153
502.6,2.28571429,0.413713154,0.245559257,1.54289432,75.0,0.44517393,1.71917336,37.0,0.386627176,0.553060491
502.698,2.28571429,0.41374571,0.245634807,1.54336901,75.0,0.447998328,1.71844995,37.0,0.386433812,0.553060491
502.803,2.28571429,0.413780618,0.245709233,1.54383664,76.0,0.442243366,1.71917336,37.0,0.386334951,0.554183457
502.901,2.28571429,0.413812534,0.245771617,1.54422861,78.0,0.432981797,1.71917336,37.0,0.38610113,0.554183457
502.999,2.28571429,0.413842919,0.245825522,1.54456731,78.0,0.43304877,1.71953495,37.0,0.38625797,0.554183457
503.097,2.28571429,0.413871655,0.245871684,1.54485735,80.0,0.426568703,1.71953495,37.0,0.386809955,0.554183457
503.202,2.28571429,0.413900668,0.245914596,1.54512698,79.0,0.431740982,1.71953495,37.0,0.386789968,0.554183457
503.3,2.28571429,0.413926261,0.245951314,1.54535768,78.0,0.436574939,1.71989646,37.0,0.387019455,0.553060491
503.398,2.28571429,0.413950831,0.245988737,1.54559282,77.0,0.438608954,1.71917336,37.0,0.38685104,0.554183457
503.503,2.28571429,0.413976347,0.246033569,1.54587451,75.0,0.448659212,1.71881169,37.0,0.386703796,0.554183457
503.601,2.28571429,0.414000645,0.246083605,1.54618889,75.0,0.448745737,1.71953495,37.0,0.386819574,0.555304153
503.699,2.28571429,0.41402633,0.246141889,1.5465551,75.0,0.449003317,1.72025789,37.0,0.386800813,0.553060491
503.797,2.28571429,0.414051917,0.246203066,1.54693949,73.0,0.457698937,1.72061926,37.0,0.386428329,0.551935239
503.902,2.28571429,0.414075363,0.246263668,1.54732026,71.0,0.467414566,1.71917336,37.0,0.38631073,0.549677826
504.0,2.28571429,0.414090932,0.246311556,1.54762115,71.0,0.467355424,1.71844995,37.0,0.386636883,0.549677826
504.098,2.28571429,0.414100168,0.246351038,1.54786922,71.0,0.467482984,1.71591563,37.0,0.386567527,0.550807689
504.203,2.28571429,0.414103999,0.246385874,1.5480881,69.0,0.471934245,1.7162779,37.0,0.385866994,0.548545636
504.301,2.28571429,0.41410273,0.246413028,1.54825872,70.0,0.4552902,1.91423454,37.0,0.385854135,0.547411104
504.399,2.28571429,0.41409698,0.246435417,1.54839939,70.0,0.454744575,1.91423454,37.0,0.385989757,0.547411104
504.497,2.28571429,0.414086474,0.24645164,1.54850132,71.0,0.449412026,1.91585774,37.0,0.386133574,0.545134956
504.602,2.28571429,0.414070178,0.246460049,1.54855416,71.0,0.447080043,1.92879413,37.0,0.386206764,0.546274215
504.7,2.28571429,0.414050863,0.24645841,1.54854386,71.0,0.447116744,1.93040508,37.0,0.386431855,0.547411104
504.798,2.28571429,0.414027262,0.246447026,1.54847233,72.0,0.441396624,1.93072711,37.0,0.386270174,0.548545636
504.903,2.28571429,0.413996689,0.246423664,1.54832554,71.0,0.446815948,1.93265816,37.0,0.386290678,0.550807689
