time,A_m,sqrt_A_m
404.999,0.00279963428,0.0529115704
405.097,0.00280020805,0.052916992
405.202,0.0028007317,0.0529219397
405.3,0.00280115983,0.0529259845
405.398,0.00280156793,0.0529298397
405.503,0.00280197874,0.0529337202
405.601,0.00280233053,0.0529370431
405.699,0.0028026568,0.0529401247
405.797,0.00280297385,0.052943119
405.902,0.00280331767,0.052946366
406.0,0.00280363756,0.0529493868
406.098,0.00280395305,0.0529523658
406.203,0.00280429673,0.0529556109
406.301,0.00280462944,0.0529587523
406.399,0.00280497026,0.05296197
406.497,0.00280531547,0.0529652289
406.602,0.00280568568,0.0529687236
406.7,0.00280604352,0.0529721014
406.798,0.00280641957,0.0529756508
406.903,0.00280681874,0.0529794181
407.001,0.0028071655,0.0529826906
407.099,0.00280748795,0.0529857334
407.197,0.00280782919,0.0529889535
407.302,0.0028082496,0.0529929203
407.4,0.00280868817,0.0529970582
407.498,0.00280915781,0.0530014888
407.603,0.00280966907,0.0530063116
407.701,0.00281012713,0.0530106322
407.799,0.00281054982,0.0530146189
407.897,0.00281093759,0.053018276
408.002,0.00281133356,0.0530220101
408.1,0.00281169067,0.0530253776
408.198,0.00281202769,0.0530285554
408.303,0.00281236188,0.0530317063
408.401,0.00281265395,0.05303446
408.499,0.00281293505,0.0530371101
408.597,0.00281321945,0.0530397912
408.702,0.00281354092,0.0530428216
408.8,0.00281384011,0.0530456417
408.898,0.00281410893,0.0530481755
409.003,0.00281434421,0.0530503932
409.101,0.00281450932,0.0530519492
409.199,0.00281460947,0.0530528931
409.297,0.00281462428,0.0530530327
409.402,0.00281453055,0.0530521493
409.5,0.00281434789,0.0530504278
409.598,0.00281410071,0.0530480981
409.703,0.00281378533,0.0530451255
409.801,0.0028134321,0.0530417958
409.899,0.00281299613,0.0530376859
409.997,0.0028124657,0.0530326852
410.102,0.00281180812,0.0530264851
410.2,0.00281114513,0.0530202333
410.298,0.00281046374,0.053013807
410.403,0.00280971359,0.0530067316
410.501,0.00280900509,0.053000048
410.599,0.00280831369,0.052993525
410.697,0.00280765343,0.052987295
410.802,0.002806975,0.0529808928
410.9,0.00280637526,0.0529752325
410.998,0.00280581092,0.0529699058
411.103,0.00280525942,0.0529646998
411.201,0.00280478908,0.0529602595
411.299,0.00280433756,0.0529559964
411.397,0.00280389487,0.0529518165
411.502,0.00280342231,0.0529473541
411.6,0.0028030094,0.0529434547
411.698,0.00280264907,0.0529400516
411.803,0.00280233058,0.0529370436
411.901,0.00280210599,0.0529349222
411.999,0.00280192994,0.0529332593
412.097,0.00280176101,0.0529316636
412.202,0.00280159978,0.0529301406
412.3,0.00280149942,0.0529291925
412.398,0.00280144753,0.0529287024
412.503,0.00280144512,0.0529286796
412.601,0.00280149405,0.0529291418
412.699,0.00280159527,0.0529300979
412.797,0.00280173252,0.0529313945
412.902,0.00280190314,0.0529330061
413.0,0.00280210667,0.0529349287
413.098,0.00280235598,0.0529372835
413.203,0.00280264018,0.0529399677
413.301,0.00280290876,0.0529425043
413.399,0.00280315692,0.0529448479
413.497,0.00280339487,0.052947095
413.602,0.00280369095,0.0529498909
413.7,0.00280399853,0.0529527953
413.798,0.0028043164,0.0529557967
413.903,0.00280465179,0.0529589633
414.001,0.00280496282,0.0529618997
414.099,0.00280528721,0.0529649621
414.197,0.00280560264,0.0529679397
414.302,0.00280588751,0.0529706288
414.4,0.00280615264,0.0529731313
414.498,0.00280646944,0.0529761214
414.603,0.00280687675,0.0529799655
414.701,0.00280732188,0.0529841663
414.799,0.00280781184,0.0529887897
414.897,0.00280832095,0.0529935935
415.002,0.00280886845,0.052998759
415.1,0.00280938896,0.0530036693
415.198,0.00280995037,0.053008965
415.303,0.00281061416,0.0530152257
415.401,0.00281127895,0.0530214952
415.499,0.0028119717,0.0530280275
415.597,0.00281268193,0.0530347238
