case,time,kinetic_energy,lc_w_z05_raw,lc_w_z_weighted_raw,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc,Lm_raw,MSE_integral_wavelength_2pi_Lm,mprime2_z025,mprime2_z050,mprime2_z075,mprime2_z_weighted
Ek1p5e-4_AR4,818.9,7.59466955e-07,0.0398927627,0.0401326439,0.25065362045944184,0.25216083849075044,0.0407064267,0.2557660221492228,4.36365497e-07,2.76751653e-06,3.69353939e-06,1.69786816e-06
Ek1p5e-4_AR4,819.0,7.5947617e-07,0.039892762,0.0401326286,0.2506536160612121,0.2521607423580152,0.040706364,0.25576562819350407,4.3636846e-07,2.76754949e-06,3.69358629e-06,1.69788867e-06
Ek1p5e-4_AR4,819.1,7.59485465e-07,0.0398927615,0.040132613,0.25065361291961946,0.2521606443403244,0.0407063013,0.2557652342377853,4.36371447e-07,2.76758258e-06,3.69363334e-06,1.69790926e-06
Ek1p5e-4_AR4,819.2,7.59494775e-07,0.0398927611,0.0401325978,0.2506536104063454,0.2521605488359078,0.0407062386,0.25576484028206653,4.36374457e-07,2.76761581e-06,3.69368059e-06,1.69792993e-06
Ek1p5e-4_AR4,819.3,7.5950423e-07,0.0398927596,0.0401325822,0.2506536009815674,0.25216045081821703,0.0407061759,0.25576444632634776,4.36377493e-07,2.76764918e-06,3.69372801e-06,1.69795067e-06
Ek1p5e-4_AR4,819.4,7.5951382e-07,0.0398927571,0.0401325656,0.25065358527360415,0.2521603465173409,0.0407061131,0.2557640517423105,4.36380552e-07,2.76768271e-06,3.69377567e-06,1.69797153e-06
Ek1p5e-4_AR4,819.5,7.5952327e-07,0.0398927564,0.0401325502,0.2506535808753744,0.25216024975628715,0.0407060504,0.2557636577865917,4.36383635e-07,2.76771638e-06,3.69382355e-06,1.69799247e-06
Ek1p5e-4_AR4,819.6,7.5953284e-07,0.0398927549,0.0401325343,0.25065357145059647,0.25216014985364077,0.0407059876,0.25576326320255444,4.36386743e-07,2.76775017e-06,3.69387167e-06,1.69801351e-06
Ek1p5e-4_AR4,819.7,7.59542295e-07,0.0398927544,0.0401325191,0.2506535683090038,0.2521600543492241,0.0407059248,0.25576286861851716,4.36389876e-07,2.76778409e-06,3.69391995e-06,1.69803461e-06
Ek1p5e-4_AR4,819.8,7.59552005e-07,0.0398927529,0.040132503,0.25065355888422586,0.25215995318994067,0.0407058621,0.25576247466279833,4.36393033e-07,2.76781813e-06,3.69396843e-06,1.69805581e-06
Ek1p5e-4_AR4,819.9,7.59561675e-07,0.0398927518,0.0401324874,0.250653551972722,0.25215985517224987,0.0407057993,0.25576208007876106,4.36396214e-07,2.76785232e-06,3.69401712e-06,1.6980771e-06
Ek1p5e-4_AR4,820.0,7.5957145e-07,0.0398927506,0.0401324716,0.2506535444328996,0.252159755897922,0.0407057365,0.2557616854947238,4.3639942e-07,2.76788664e-06,3.69406602e-06,1.69809849e-06
Ek1p5e-4_AR4,820.1,7.5958111e-07,0.0398927497,0.0401324561,0.25065353877803287,0.25215965850854977,0.0407056737,0.2557612909106865,4.36402649e-07,2.76792109e-06,3.69411513e-06,1.69811996e-06
Ek1p5e-4_AR4,820.2,7.5959087e-07,0.0398927483,0.0401324401,0.2506535299815734,0.2521595579775848,0.0407056109,0.2557608963266492,4.36405904e-07,2.76795568e-06,3.69416439e-06,1.69814151e-06
Ek1p5e-4_AR4,820.3,7.59600745e-07,0.0398927471,0.040132424,0.25065352244175104,0.2521594568183014,0.0407055481,0.25576050174261195,4.36409182e-07,2.76799041e-06,3.69421387e-06,1.69816316e-06
Ek1p5e-4_AR4,820.4,7.5961061e-07,0.039892746,0.0401324083,0.25065351553024723,0.25215935817229207,0.0407054852,0.2557601065302561,4.36412485e-07,2.76802527e-06,3.69426355e-06,1.69818489e-06
Ek1p5e-4_AR4,820.5,7.59620495e-07,0.0398927439,0.0401323924,0.25065350233555805,0.2521592582696457,0.0407054224,0.2557597119462188,4.36415811e-07,2.76806028e-06,3.69431341e-06,1.69820672e-06
Ek1p5e-4_AR4,820.6,7.59630385e-07,0.0398927428,0.0401323766,0.25065349542405424,0.2521591589953178,0.0407053595,0.255759316733863,4.36419162e-07,2.76809543e-06,3.69436345e-06,1.69822863e-06
Ek1p5e-4_AR4,820.7,7.59640245e-07,0.0398927413,0.0401323612,0.2506534859992763,0.2521590622342641,0.0407052967,0.2557589221498257,4.36422536e-07,2.76813072e-06,3.69441363e-06,1.69825061e-06
Ek1p5e-4_AR4,820.8,7.5965017e-07,0.0398927402,0.0401323456,0.2506534790877724,0.2521589642165733,0.0407052339,0.2557585275657884,4.36425934e-07,2.76816614e-06,3.69446392e-06,1.69827266e-06
Ek1p5e-4_AR4,820.9,7.59660155e-07,0.0398927387,0.0401323295,0.25065346966299445,0.25215886305728985,0.040705171,0.2557581323534326,4.36429355e-07,2.76820169e-06,3.69451433e-06,1.69829479e-06
Ek1p5e-4_AR4,821.0,7.59670245e-07,0.0398927367,0.0401323131,0.25065345709662384,0.2521587600130508,0.0407051081,0.25575773714107675,4.36432799e-07,2.76823739e-06,3.69456491e-06,1.698317e-06
Ek1p5e-4_AR4,821.1,7.59680385e-07,0.0398927347,0.0401322967,0.25065344453025323,0.2521586569688118,0.0407050452,0.2557573419287209,4.36436267e-07,2.76827323e-06,3.69461564e-06,1.69833931e-06
Ek1p5e-4_AR4,821.2,7.59690555e-07,0.0398927326,0.0401322803,0.2506534313355641,0.25215855392457276,0.0407049823,0.2557569467163651,4.36439758e-07,2.76830923e-06,3.69466657e-06,1.6983617e-06
Ek1p5e-4_AR4,821.3,7.59700845e-07,0.0398927305,0.0401322639,0.25065341814087494,0.25215845088033373,0.0407049194,0.2557565515040093,4.36443271e-07,2.76834539e-06,3.69471771e-06,1.6983842e-06
Ek1p5e-4_AR4,821.4,7.59711025e-07,0.039892729,0.0401322476,0.250653408716097,0.2521583484644132,0.0407048565,0.25575615629165344,4.36446808e-07,2.7683817e-06,3.69476905e-06,1.69840678e-06
Ek1p5e-4_AR4,821.5,7.59721255e-07,0.0398927279,0.0401322315,0.25065340180459317,0.25215824730512976,0.0407047936,0.25575576107929765,4.36450366e-07,2.76841814e-06,3.69482056e-06,1.69842945e-06
Ek1p5e-4_AR4,821.6,7.59731595e-07,0.0398927264,0.0401322153,0.2506533923798152,0.2521581455175278,0.0407047307,0.2557553658669418,4.36453947e-07,2.76845472e-06,3.69487225e-06,1.69845219e-06
Ek1p5e-4_AR4,821.7,7.5974209e-07,0.0398927233,0.040132198,0.25065337290194073,0.25215803681842197,0.0407046677,0.2557549700262675,4.3645755e-07,2.76849146e-06,3.69492423e-06,1.69847504e-06
Ek1p5e-4_AR4,821.8,7.59752395e-07,0.0398927214,0.0401321817,0.2506533609638886,0.25215793440250145,0.0407046048,0.2557545748139117,4.36461176e-07,2.76852836e-06,3.69497645e-06,1.69849799e-06
Ek1p5e-4_AR4,821.9,7.59762835e-07,0.0398927193,0.0401321653,0.2506533477691995,0.2521578313582624,0.0407045418,0.2557541789732373,4.36464823e-07,2.76856539e-06,3.69502888e-06,1.69852101e-06
Ek1p5e-4_AR4,822.0,7.59773275e-07,0.0398927181,0.0401321494,0.25065334022937713,0.25215773145561604,0.0407044788,0.255753783132563,4.36468491e-07,2.76860256e-06,3.69508149e-06,1.69854413e-06
Ek1p5e-4_AR4,822.1,7.5978386e-07,0.0398927163,0.0401321328,0.2506533289196436,0.25215762715473994,0.0407044159,0.25575338792020713,4.36472182e-07,2.76863986e-06,3.69513431e-06,1.69856733e-06
Ek1p5e-4_AR4,822.2,7.59794335e-07,0.0398927139,0.0401321165,0.25065331383999884,0.25215752473881947,0.0407043529,0.2557529920795328,4.36475893e-07,2.7686773e-06,3.69518731e-06,1.69859062e-06
Ek1p5e-4_AR4,822.3,7.59805005e-07,0.0398927122,0.0401320998,0.2506533031585838,0.2521574198096248,0.0407042899,0.25575259623885843,4.36479627e-07,2.76871488e-06,3.69524051e-06,1.698614e-06
Ek1p5e-4_AR4,822.4,7.59815685e-07,0.0398927098,0.0401320831,0.2506532880789391,0.2521573148804302,0.0407042269,0.2557522003981841,4.36483381e-07,2.76875262e-06,3.69529394e-06,1.69863747e-06
Ek1p5e-4_AR4,822.5,7.59826365e-07,0.0398927072,0.0401320665,0.2506532717426573,0.2521572105795541,0.040704164,0.25575180518582824,4.36487157e-07,2.76879051e-06,3.69534758e-06,1.69866104e-06
Ek1p5e-4_AR4,822.6,7.5983708e-07,0.0398927059,0.0401320499,0.2506532635745164,0.252157106278678,0.040704101,0.2557514093451539,4.36490954e-07,2.76882854e-06,3.69540145e-06,1.69868471e-06
Ek1p5e-4_AR4,822.7,7.59847855e-07,0.0398927045,0.0401320335,0.25065325477805694,0.2521570032344389,0.040704038,0.25575101350447954,4.36494772e-07,2.7688667e-06,3.69545553e-06,1.69870845e-06
Ek1p5e-4_AR4,822.8,7.598587e-07,0.0398927028,0.0401320167,0.2506532440966419,0.2521568976769258,0.040703975,0.25575061766380525,4.36498611e-07,2.76890499e-06,3.6955098e-06,1.69873229e-06
Ek1p5e-4_AR4,822.9,7.5986951e-07,0.039892701,0.0401320003,0.25065323278690843,0.25215679463268675,0.040703912,0.25575022182313084,4.36502472e-07,2.76894343e-06,3.69556424e-06,1.69875622e-06
Ek1p5e-4_AR4,823.0,7.5988023e-07,0.0398926988,0.0401319841,0.2506532189639007,0.25215669284508474,0.040703849,0.2557498259824565,4.36506354e-07,2.768982e-06,3.69561887e-06,1.69878021e-06
Ek1p5e-4_AR4,823.1,7.59891105e-07,0.0398926963,0.0401319675,0.2506532032559375,0.25215658854420864,0.040703786,0.25574943014178214,4.36510257e-07,2.76902071e-06,3.69567362e-06,1.69880428e-06
Ek1p5e-4_AR4,823.2,7.59902055e-07,0.0398926936,0.0401319504,0.2506531862913371,0.2521564811017399,0.040703723,0.2557490343011078,4.36514181e-07,2.76905956e-06,3.69572855e-06,1.69882843e-06
Ek1p5e-4_AR4,823.3,7.5991303e-07,0.0398926915,0.0401319336,0.250653173096648,0.25215637554422676,0.04070366,0.25574863846043344,4.36518126e-07,2.76909855e-06,3.6957837e-06,1.69885267e-06
Ek1p5e-4_AR4,823.4,7.59924e-07,0.0398926893,0.0401319169,0.2506531592736403,0.25215627061503215,0.040703597,0.2557482426197591,4.36522093e-07,2.76913769e-06,3.69583904e-06,1.698877e-06
Ek1p5e-4_AR4,823.5,7.5993504e-07,0.0398926874,0.0401319001,0.25065314733558824,0.252156165057519,0.040703534,0.25574784677908474,4.36526081e-07,2.76917695e-06,3.69589457e-06,1.69890141e-06
Ek1p5e-4_AR4,823.6,7.5994614e-07,0.0398926848,0.0401318833,0.2506531309993064,0.2521560595000058,0.040703471,0.2557474509384104,4.36530091e-07,2.76921634e-06,3.6959503e-06,1.6989259e-06
Ek1p5e-4_AR4,823.7,7.59957295e-07,0.039892682,0.0401318661,0.2506531134063875,0.2521559514292185,0.040703408,0.25574705509773604,4.36534122e-07,2.76925588e-06,3.69600621e-06,1.69895048e-06
Ek1p5e-4_AR4,823.8,7.5996848e-07,0.0398926788,0.0401318491,0.25065309330019453,0.2521558446150683,0.0407033449,0.25574665862874313,4.36538175e-07,2.76929556e-06,3.69606234e-06,1.69897516e-06
Ek1p5e-4_AR4,823.9,7.59979695e-07,0.0398926767,0.0401318323,0.2506530801055054,0.2521557390575552,0.0407032819,0.2557462627880688,4.3654225e-07,2.7693354e-06,3.69611867e-06,1.69899993e-06
Ek1p5e-4_AR4,824.0,7.59991015e-07,0.0398926741,0.0401318153,0.2506530637692236,0.2521556322434049,0.0407032189,0.25574586694739443,4.36546347e-07,2.76937537e-06,3.69617518e-06,1.69902478e-06
Ek1p5e-4_AR4,824.1,7.60002295e-07,0.0398926716,0.0401317985,0.2506530480612604,0.25215552668589175,0.0407031558,0.25574547047840157,4.36550465e-07,2.76941549e-06,3.69623192e-06,1.69904973e-06
Ek1p5e-4_AR4,824.2,7.6001358e-07,0.0398926699,0.0401317817,0.2506530373798453,0.2521554211283786,0.0407030928,0.2557450746377272,4.36554605e-07,2.76945573e-06,3.69628889e-06,1.69907476e-06
Ek1p5e-4_AR4,824.3,7.60024935e-07,0.039892667,0.0401317646,0.25065301915860794,0.2521553136859099,0.0407030298,0.2557446787970528,4.36558768e-07,2.76949609e-06,3.69634607e-06,1.69909988e-06
Ek1p5e-4_AR4,824.4,7.60036315e-07,0.0398926636,0.0401317478,0.25065299779577793,0.2521552081283967,0.0407029668,0.25574428295637847,4.36562952e-07,2.76953658e-06,3.69640345e-06,1.69912507e-06
Ek1p5e-4_AR4,824.5,7.6004778e-07,0.03989266,0.0401317307,0.2506529751763108,0.25215510068592795,0.0407029037,0.2557438864873856,4.36567159e-07,2.76957723e-06,3.69646101e-06,1.69915036e-06
Ek1p5e-4_AR4,824.6,7.6005923e-07,0.0398926572,0.040131714,0.25065295758339196,0.2521549957567333,0.0407028407,0.25574349064671126,4.36571388e-07,2.769618e-06,3.69651876e-06,1.69917573e-06
Ek1p5e-4_AR4,824.7,7.600707e-07,0.0398926547,0.0401316973,0.2506529418754287,0.25215489082753867,0.0407027777,0.2557430948060369,4.36575639e-07,2.7696589e-06,3.69657673e-06,1.69920118e-06
Ek1p5e-4_AR4,824.8,7.60082195e-07,0.0398926518,0.0401316807,0.2506529236541913,0.25215478652666257,0.0407027147,0.25574269896536256,4.36579913e-07,2.76969992e-06,3.69663489e-06,1.69922671e-06
Ek1p5e-4_AR4,824.9,7.60093795e-07,0.0398926492,0.0401316633,0.25065290731790946,0.25215467719923823,0.0407026517,0.2557423031246882,4.36584208e-07,2.76974106e-06,3.69669326e-06,1.69925233e-06
Ek1p5e-4_AR4,825.0,7.60105405e-07,0.0398926457,0.0401316459,0.2506528853267609,0.2521545678718139,0.0407025887,0.25574190728401386,4.36588526e-07,2.76978232e-06,3.69675183e-06,1.69927803e-06
Ek1p5e-4_AR4,825.1,7.60116925e-07,0.0398926434,0.0401316295,0.2506528708754347,0.25215446482757486,0.0407025257,0.2557415114433395,4.36592866e-07,2.7698237e-06,3.69681059e-06,1.6993038e-06
Ek1p5e-4_AR4,825.2,7.6012864e-07,0.0398926396,0.0401316121,0.25065284699933055,0.2521543555001505,0.0407024627,0.25574111560266516,4.36597229e-07,2.76986519e-06,3.69686951e-06,1.69932964e-06
Ek1p5e-4_AR4,825.3,7.60140435e-07,0.0398926361,0.0401315949,0.2506528250081819,0.2521542474293632,0.0407023997,0.2557407197619908,4.36601613e-07,2.76990684e-06,3.69692862e-06,1.69935558e-06
Ek1p5e-4_AR4,825.4,7.6015217e-07,0.0398926331,0.0401315778,0.250652806158626,0.25215413998689445,0.0407023367,0.25574032392131646,4.3660602e-07,2.76994862e-06,3.69698794e-06,1.69938162e-06
Ek1p5e-4_AR4,825.5,7.60163975e-07,0.0398926303,0.0401315609,0.25065278856570716,0.25215403380106277,0.0407022737,0.2557399280806421,4.36610449e-07,2.76999054e-06,3.69704744e-06,1.69940773e-06
Ek1p5e-4_AR4,825.6,7.60175885e-07,0.039892627,0.0401315435,0.25065276783119567,0.25215392447363844,0.0407022108,0.25573953286828627,4.366149e-07,2.77003261e-06,3.69710713e-06,1.69943394e-06
Ek1p5e-4_AR4,825.7,7.60187735e-07,0.0398926237,0.0401315264,0.2506527470966841,0.2521538170311697,0.0407021478,0.2557391370276119,4.36619373e-07,2.77007482e-06,3.69716698e-06,1.69946025e-06
Ek1p5e-4_AR4,825.8,7.6019963e-07,0.0398926202,0.040131509,0.25065272510553555,0.25215370770374534,0.0407020848,0.25573874118693757,4.36623868e-07,2.77011717e-06,3.69722699e-06,1.69948663e-06
Ek1p5e-4_AR4,825.9,7.6021145e-07,0.0398926181,0.0401314923,0.2506527119108464,0.25215360277455073,0.0407020219,0.2557383459745818,4.36628384e-07,2.77015964e-06,3.69728711e-06,1.69951308e-06
Ek1p5e-4_AR4,826.0,7.6022339e-07,0.039892615,0.0401314753,0.25065269243297195,0.25215349596040043,0.0407019589,0.2557379501339074,4.36632923e-07,2.77020223e-06,3.69734734e-06,1.69953959e-06
Ek1p5e-4_AR4,826.1,7.60235335e-07,0.039892612,0.0401314586,0.25065267358341603,0.2521533910312059,0.040701896,0.2557375549215516,4.36637483e-07,2.77024494e-06,3.6974077e-06,1.69956619e-06
Ek1p5e-4_AR4,826.2,7.60247315e-07,0.0398926087,0.0401314414,0.25065265284890453,0.25215328296041856,0.0407018331,0.25573715970919575,4.36642065e-07,2.77028779e-06,3.6974682e-06,1.69959285e-06
Ek1p5e-4_AR4,826.3,7.60259275e-07,0.0398926061,0.0401314245,0.2506526365126227,0.2521531767745869,0.0407017702,0.2557367644968399,4.36646668e-07,2.77033077e-06,3.69752885e-06,1.69961959e-06
Ek1p5e-4_AR4,826.4,7.6027131e-07,0.0398926032,0.0401314071,0.25065261829138535,0.25215306744716254,0.0407017073,0.2557363692844841,4.36651293e-07,2.77037388e-06,3.69758963e-06,1.69964639e-06
Ek1p5e-4_AR4,826.5,7.6028344e-07,0.0398925994,0.0401313894,0.25065259441528115,0.2521529562347826,0.0407016443,0.25573597344380977,4.36655939e-07,2.77041711e-06,3.69765058e-06,1.69967327e-06
Ek1p5e-4_AR4,826.6,7.60295585e-07,0.0398925959,0.0401313718,0.25065257242413264,0.2521528456507212,0.0407015814,0.25573557823145393,4.36660606e-07,2.77046047e-06,3.6977117e-06,1.69970024e-06
Ek1p5e-4_AR4,826.7,7.6030772e-07,0.0398925919,0.0401313543,0.2506525472913914,0.2521527356949783,0.0407015185,0.2557351830190981,4.36665295e-07,2.77050398e-06,3.69777295e-06,1.69972728e-06
Ek1p5e-4_AR4,826.8,7.60319855e-07,0.0398925885,0.040131337,0.2506525259285613,0.2521526269958725,0.0407014556,0.2557347878067423,4.36670005e-07,2.77054761e-06,3.69783434e-06,1.69975438e-06
Ek1p5e-4_AR4,826.9,7.6033209e-07,0.0398925849,0.0401313194,0.2506525033090942,0.2521525164118111,0.0407013927,0.25573439259438646,4.36674736e-07,2.77059137e-06,3.6978959e-06,1.69978156e-06
Ek1p5e-4_AR4,827.0,7.60344455e-07,0.0398925814,0.0401313014,0.25065248131794565,0.2521524033144756,0.0407013298,0.2557339973820306,4.36679488e-07,2.77063526e-06,3.69795766e-06,1.69980883e-06
Ek1p5e-4_AR4,827.1,7.6035679e-07,0.0398925776,0.040131284,0.2506524574418415,0.25215229398705125,0.0407012669,0.25573360216967483,4.36684261e-07,2.77067927e-06,3.69801958e-06,1.69983617e-06
Ek1p5e-4_AR4,827.2,7.6036918e-07,0.0398925743,0.0401312664,0.25065243670732995,0.2521521834029898,0.040701204,0.255733206957319,4.36689055e-07,2.77072343e-06,3.6980817e-06,1.69986361e-06
Ek1p5e-4_AR4,827.3,7.60381595e-07,0.0398925696,0.040131249,0.250652407176359,0.25215207407556545,0.0407011411,0.25573281174496315,4.36693869e-07,2.77076774e-06,3.69814394e-06,1.69989114e-06
Ek1p5e-4_AR4,827.4,7.60394045e-07,0.0398925658,0.0401312312,0.25065238330025486,0.25215196223486697,0.0407010782,0.25573241653260737,4.36698705e-07,2.77081219e-06,3.69820634e-06,1.69991874e-06
Ek1p5e-4_AR4,827.5,7.60406505e-07,0.0398925617,0.0401312134,0.2506523575391951,0.2521518503941685,0.0407010154,0.2557320219485701,4.36703562e-07,2.77085677e-06,3.69826895e-06,1.69994643e-06
Ek1p5e-4_AR4,827.6,7.6041906e-07,0.0398925576,0.0401311955,0.25065233177813534,0.25215173792515155,0.0407009525,0.25573162673621425,4.36708439e-07,2.77090148e-06,3.69833174e-06,1.69997419e-06
Ek1p5e-4_AR4,827.7,7.60431705e-07,0.0398925545,0.0401311776,0.2506523123002609,0.2521516254561345,0.0407008896,0.2557312315238584,4.36713338e-07,2.77094633e-06,3.69839477e-06,1.70000205e-06
Ek1p5e-4_AR4,827.8,7.6044429e-07,0.0398925512,0.0401311601,0.25065229156574936,0.25215151550039167,0.0407008268,0.2557308369398211,4.36718257e-07,2.77099131e-06,3.69845801e-06,1.70003e-06
Ek1p5e-4_AR4,827.9,7.604569e-07,0.0398925473,0.0401311422,0.25065226706132665,0.2521514030313746,0.0407007639,0.2557304417274653,4.36723197e-07,2.77103643e-06,3.69852142e-06,1.70005803e-06
Ek1p5e-4_AR4,828.0,7.60469415e-07,0.039892544,0.0401311252,0.25065224632681515,0.25215129621722443,0.0407007011,0.255730047143428,4.36728158e-07,2.77108167e-06,3.69858495e-06,1.70008612e-06
Ek1p5e-4_AR4,828.1,7.6048219e-07,0.0398925411,0.0401311075,0.25065222810557775,0.2521511850048445,0.0407006383,0.25572965255939073,4.36733139e-07,2.77112703e-06,3.69864868e-06,1.70011428e-06
Ek1p5e-4_AR4,828.2,7.6049491e-07,0.0398925363,0.0401310898,0.2506521979462883,0.25215107379246454,0.0407005755,0.25572925797535345,4.36738142e-07,2.77117252e-06,3.69871263e-06,1.70014253e-06
Ek1p5e-4_AR4,828.3,7.60507655e-07,0.039892533,0.0401310723,0.2506521772117768,0.2521509638367217,0.0407005127,0.2557288633913161,4.36743165e-07,2.77121813e-06,3.69877677e-06,1.70017085e-06
Ek1p5e-4_AR4,828.4,7.60520435e-07,0.0398925296,0.0401310546,0.25065215584894673,0.2521508526243417,0.0407004499,0.25572846880727884,4.36748209e-07,2.77126387e-06,3.69884109e-06,1.70019926e-06
Ek1p5e-4_AR4,828.5,7.60533275e-07,0.0398925261,0.0401310368,0.25065213385779817,0.25215074078364325,0.0407003872,0.2557280748515601,4.36753274e-07,2.77130973e-06,3.69890558e-06,1.70022774e-06
Ek1p5e-4_AR4,828.6,7.60546145e-07,0.0398925229,0.0401310189,0.2506521137516052,0.2521506283146263,0.0407003244,0.2557276802675228,4.3675836e-07,2.77135572e-06,3.69897028e-06,1.70025631e-06
Ek1p5e-4_AR4,828.7,7.60559005e-07,0.0398925196,0.0401310011,0.2506520930170937,0.25215051647392783,0.0407002617,0.255727286311804,4.36763467e-07,2.77140181e-06,3.69903517e-06,1.70028495e-06
Ek1p5e-4_AR4,828.8,7.6057198e-07,0.0398925162,0.0401309834,0.2506520716542636,0.25215040526154786,0.040700199,0.2557268923560853,4.36768595e-07,2.771448e-06,3.69910024e-06,1.70031367e-06
Ek1p5e-4_AR4,828.9,7.60584945e-07,0.039892513,0.040130966,0.25065205154807063,0.2521502959341235,0.0407001362,0.255726497772048,4.36773743e-07,2.77149431e-06,3.69916552e-06,1.70034247e-06
Ek1p5e-4_AR4,829.0,7.60597965e-07,0.0398925092,0.040130948,0.2506520276719665,0.252150182836788,0.0407000735,0.25572610381632926,4.36778912e-07,2.77154073e-06,3.69923092e-06,1.70037135e-06
Ek1p5e-4_AR4,829.1,7.6061095e-07,0.0398925051,0.0401309305,0.25065200191090675,0.25215007288104513,0.0407000108,0.2557257098606105,4.36784103e-07,2.77158726e-06,3.69929653e-06,1.7004003e-06
Ek1p5e-4_AR4,829.2,7.6062393e-07,0.0398925017,0.0401309132,0.25065198054807664,0.2521499641819393,0.0406999482,0.2557253165332103,4.36789314e-07,2.7716339e-06,3.69936231e-06,1.70042932e-06
Ek1p5e-4_AR4,829.3,7.60637155e-07,0.039892498,0.0401308945,0.250651957300291,0.2521498466863741,0.0406998855,0.25572492257749146,4.36794546e-07,2.77168064e-06,3.69942832e-06,1.70045842e-06
Ek1p5e-4_AR4,829.4,7.60650375e-07,0.0398924939,0.0401308765,0.25065193153923127,0.2521497335890385,0.0406998228,0.25572452862177275,4.36799799e-07,2.7717275e-06,3.69949453e-06,1.70048761e-06
Ek1p5e-4_AR4,829.5,7.6066363e-07,0.0398924904,0.0401308586,0.2506519095480827,0.25214962112002154,0.0406997602,0.2557241352943725,4.36805073e-07,2.77177449e-06,3.69956094e-06,1.70051689e-06
Ek1p5e-4_AR4,829.6,7.60676895e-07,0.0398924867,0.0401308404,0.25065188630029706,0.25214950676604897,0.0406996975,0.2557237413386537,4.36810367e-07,2.77182162e-06,3.69962755e-06,1.70054627e-06
Ek1p5e-4_AR4,829.7,7.60690235e-07,0.0398924823,0.0401308217,0.2506518586542817,0.2521493892704837,0.0406996348,0.255723347382935,4.36815682e-07,2.77186887e-06,3.69969435e-06,1.70057572e-06
Ek1p5e-4_AR4,829.8,7.6070352e-07,0.0398924785,0.0401308039,0.25065183477817754,0.2521492774297852,0.0406995722,0.25572295405553475,4.36821018e-07,2.77191625e-06,3.69976131e-06,1.70060526e-06
Ek1p5e-4_AR4,829.9,7.6071682e-07,0.0398924755,0.0401307863,0.2506518159286216,0.2521491668457238,0.0406995095,0.255722560099816,4.36826375e-07,2.77196374e-06,3.69982841e-06,1.70063487e-06
Ek1p5e-4_AR4,830.0,7.6073028e-07,0.0398924712,0.0401307678,0.2506517889109248,0.25214905060679565,0.0406994469,0.25572216677241577,4.36831752e-07,2.77201136e-06,3.69989568e-06,1.70066456e-06
Ek1p5e-4_AR4,830.1,7.60743585e-07,0.0398924679,0.0401307504,0.25065176817641327,0.2521489412793713,0.0406993843,0.25572177344501557,4.3683715e-07,2.77205911e-06,3.69996315e-06,1.70069433e-06
Ek1p5e-4_AR4,830.2,7.6075693e-07,0.0398924642,0.0401307331,0.25065174492862763,0.2521488325802655,0.0406993217,0.2557213801176153,4.36842568e-07,2.77210697e-06,3.70003074e-06,1.70072416e-06
Ek1p5e-4_AR4,830.3,7.60770345e-07,0.0398924605,0.0401307152,0.250651721680842,0.2521487201112485,0.0406992591,0.2557209867902151,4.36848006e-07,2.77215494e-06,3.70009848e-06,1.70075405e-06
Ek1p5e-4_AR4,830.4,7.607838e-07,0.0398924564,0.0401306972,0.25065169591978226,0.25214860701391295,0.0406991965,0.25572059346281484,4.36853465e-07,2.77220303e-06,3.70016637e-06,1.70078401e-06
Ek1p5e-4_AR4,830.5,7.6079729e-07,0.0398924516,0.040130679,0.2506516657604928,0.2521484926599404,0.0406991339,0.2557202001354146,4.36858945e-07,2.77225125e-06,3.70023441e-06,1.70081405e-06
Ek1p5e-4_AR4,830.6,7.6081079e-07,0.0398924467,0.040130661,0.2506516349728848,0.25214837956260483,0.0406990713,0.25571980680801437,4.36864444e-07,2.7722996e-06,3.70030259e-06,1.70084415e-06
Ek1p5e-4_AR4,830.7,7.6082432e-07,0.0398924428,0.0401306429,0.25065161046846207,0.25214826583695077,0.0406990088,0.2557194141089327,4.36869964e-07,2.77234807e-06,3.70037096e-06,1.70087432e-06
Ek1p5e-4_AR4,830.8,7.60837985e-07,0.0398924388,0.040130625,0.25065158533572085,0.2521481533679338,0.0406989463,0.255719021409851,4.36875503e-07,2.77239667e-06,3.70043948e-06,1.70090457e-06
Ek1p5e-4_AR4,830.9,7.6085163e-07,0.0398924338,0.040130607,0.2506515539197943,0.25214804027059823,0.0406988837,0.25571862808245077,4.36881063e-07,2.77244541e-06,3.70050816e-06,1.7009349e-06
Ek1p5e-4_AR4,831.0,7.6086537e-07,0.0398924303,0.0401305889,0.2506515319286457,0.25214792654494417,0.0406988212,0.2557182353833691,4.36886642e-07,2.77249428e-06,3.70057701e-06,1.70096531e-06
Ek1p5e-4_AR4,831.1,7.60878995e-07,0.0398924267,0.0401305712,0.2506515093091786,0.25214781533256425,0.0406987587,0.2557178426842873,4.36892242e-07,2.77254327e-06,3.70064603e-06,1.70099579e-06
Ek1p5e-4_AR4,831.2,7.6089276e-07,0.0398924217,0.0401305527,0.2506514778932521,0.2521476990936361,0.0406986962,0.2557174499852057,4.36897861e-07,2.77259239e-06,3.70071523e-06,1.70102634e-06
Ek1p5e-4_AR4,831.3,7.6090647e-07,0.0398924164,0.0401305345,0.25065144459236993,0.2521475847396635,0.0406986337,0.255717057286124,4.36903499e-07,2.77264165e-06,3.70078461e-06,1.70105697e-06
